start,content
574.0,"GETTER AND SETTER METHODS g.Ana.Bel class Animal(object): def In (self, age: self.age= age self.name= None def - str (self): return ""animal:'+strself.name)+"":""+strself.age) def get_age(self): return self.age. getter def get nameself: return self.nan set ageself, newage): self.age = newage def set name(self, newname=""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
576.0,"GETTER ANDSETTER METHODS III ing:Ana Bel class Animal(object): def. init (self, age): self.age = age. 1f.name =None def str (self): return ""animal:""+strself.name)+"":""+str(self.age) def get_age(self) : return sef.age. getter def get_name(self):. return self.name def set_age(self, newage): self.age = newage def set name(self, newname=""""): self.name = newname Getters and setters should be used outside of class to accessdataattributes 6.100L Lecture 19"
578.0,"GETTER ANDSETTER METHODS III class Animal(obiect): def init.. self,age): self.age =age self.name = None def -str (self) : retarn ""animal:""+str(sef.name)+"":""+str(self.age) def get age(self) : ret urn self.age getter def get nameself: rett rn self.name def set age(self, newage) self.age = newage def set namesel newname=""""): self.name = newname Getters and setters should be used outside of class to accessdataattributes 6.100L Lecture 19"
580.0,"GETTER AND SETTER METHODS Talking: Ana Bell class Animal(object): def init (self, age): self.age = age self.name = None def -str (self): return ""animal:""+str(self.name)+"":""+str(self.age) def get ageself: return self.age getter def get nameself): return self.n&me def set age(self, newage): self.age = newage def set nameself, newname=""""): self.name = newname Getters and setters should be used outside of class to access dataattributes 6.100L Lecture 19"
592.0,"GETTER AND SETTER METHODS Talking: Ana Bell class Animal(object): def init (self, age): self.age = age self.name = None def -str (self): return ""animal:""+str(self.name)+"":""+strself.age) def get ageself: return self.age getter def get nameself): return self.name def set age(self, newage): self.age = newage setter def set nameself, newname=""""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
598.0,"GETTER AND SETTER METHODS class Animal(obiect): definitself, age): self.age = age self.name = None def strself: return ""anim strself.name+"":""+strself.age def get age(sel: return self.age getter def get name (self): return elf.name def set age self, newage) : self.age =newage setter def set name self, newname=: self.name =newname Getters and setters shoutd be used outside of class to access dataattributes 6.100t Lecture 19"
600.0,"GETTER AND SETTER METHODS class Animal(object): def initself, age: self.age = age self.name =None def strself: return mal:+str(self.name)+""""+strself.age) def get age(self): retur self.age getter def get name(self): retu rn self.name def set ageself, newage): self. age =newage setter def set name(self, newname="" self.name= newname Getters and setters should be used outside of class to access dataattributes 6 100L Lecture 19"
602.0,"GETTERAND SETTER METHODS ca Bel class Animal(object): definitself, age): self.age = age self.name = None def strself return imal:""+strself.name+"":+strself.age def get ageself): retur self.age getter def get name(self): return self.name def set age(self, newage): self.age = newage setter def set_name(self, newname="" self.name e=newname Getters and setters should be used outsideof class to access dataattributes 6.100L Lecture 19"
604.0,"GETTER ANDSETTER METHODS alking Ana Bel class Animal(object): def initself,age: self.age = age self.name = None def str(self): return nal:""+strself.name)+"":""+strself.age) def get_age(self): return self.age getter de get_name(self): return self.name de f set ageself, newage self.age= newage setter de set name(self, newname=""""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
606.0,"GETTER AND SETTER METHODS Talking: Ana Bell class Animalobject): def initself, age): self.age = age self.name = None def -strself): return ""animal:""+strself.name+"":""+strself.age def get ageself: return self.age getter def get nameself: return self.name def set ageself, newage: self.age = newage setter def set nameself, newname=""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
608.0,"GETTER AND SETTER METHODS Talking class Animal(object): def init (self, age): self.age = age self.name = None def -str (self): return ""animal:""+str(self.name)+"":""+str(self.age) def get ageself: return self.age. getter def get nameself): return self.name def set age(self, newage): self.age = newage. setter def set nameself, newname=""""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
610.0,"GETTER AND SETTER METHODS class Animal(object): def initself, age: self.age = age self.name = None deE strself: return ""arin +str(self.name)+""""+strself.age) def get_age(self): return self.age getter def get_name(self): return self.name der. set ageself, newage): self.age = newage setter def set_name(self, newname=""n) self.name = newname Getters and setters should be used outside of class to access data attributes G.10! Lecue 19"
612.0,"GETTER AND SETTER METHODS class Animalobject): def initself, age: self.age = age self.name =None def -str (sel retur animal:""+strself.name)+""""+strself.age def get age(self): retarn self.age getter def get nameself: re curn self.name def set age(self,newage): sel f.age = newage setter def set nameself, newname : self name = newname Getters and setters should be used outside of class to access data attributes 6.100 Lecture 19"
614.0,"GETTER ANDSETTER METHODS III lking Ana Bel class Animal(object): def initself, age): self.age = age self.name = None def strself): return""animal:""+str(self.name)+"":""+strself.age) def get ageself): return self.age getter def get name(self): return self.name def set ageself, newage): self.age = newage setter def set name(self, newname=""""): self.name = newname Getters and setters should be used outside of class to accessdataattributes 6.100L Lecture 19"
616.0,"GETTER ANDSETTER METHODS III ing:Ana Be class Animal(object): def initself, age): self.age = age self.name = None def strself): return""animal:""+str(self.name)+"":""+strself.age) def get ageself: return self.age getter def get nameself: returl s self.name def setageself, newage) self.age = newage setter def set nameself, newname= : self.name = newname Getters andsetters should be used outside of class to access.data attributes OOL Lecture 19"
620.0,"GETTER AND SETTER METHODS Talking: Ana Bell class Animal(object): def init (self, age): self.age = age self.name = None def strself: return ""animal:""+strself.name+""""+strself.age) def get ageself: return self.age getter def get nameself: return self.name def set age(self, newage): self.age = newage. setter def set nameself, newname""""): self.name = newname Getters and setters should be used outside of class to access data attributes 6.100L Lecture 19"
626.0,"GETTER AND SETTER METHODS Talking: Ana Bell class Animal(object): def init (self, age): self.age = age self.name = None def -str (self) : return""animal:""+strself.name)+"":""+strself.age) def get ageself): return self.age getter def get nameself): return self.name def set age(self, newage): self.age = newage. setter def set name(self, newname=""""): self.name = newname Getters and setters should be used outside of class to access dataattributes 6.100L Lecture 19"
628.0,G a
630.0,Gett acces
632.0,"def set name(self, newname= setter self.name = newname should be Sed outside Getters and se access data 6.10oLLectre 19"
638.0,"Eile Edit Search Sourge Bun Debug Cgnsoles Projects Iools yiew Help C:Users\anabe(Documents)MIT,6.0001L\fa22)(Lectures)/lec19.py Object lec19.py 8 self.age = age 9 self.name =None In82: runti1e'C:/Users/anabe/ 10 def _str_(self): Documents/MIT/6.0001L/fa22/Lectures Talking 11 return ""animal:""+str(self.name)+"":""+strself.age mq9.py' wdir='C:/Users/anabe/Documents, 12 def get_age(self: MIT/6.0001L/fa22/Lectures/mqs') 13 0 return self.age 14 def get_nameself: 1 15 1 return self.name 16 def set_ageself, newage: None 17 self.age = newage 1 18 def set_nameself, newname=): 3 19 seLf.name = newname 2 20 3 21 # #default parameters with methods 1 22 a =Animal4 [5] [5, 9] 23 # print(a 24 b =Animal(6) [3, 5, 9] 25 #print(b) 0.8 26 #print(a.age) 0.2 27 2 # printa.get_age 28 {5:30:13:28:1} 29 #a.set_name""fluffy"") 30 In [83]: #print(a.name IPython console LSP Python:read conda Python 3.8.5 Line 5, Col 25 ASCE Mem 65 x"
640.0,"C:Users\anabe(Documents)MIT,6.0001L)\fa22(Lectures)/lec19.py Object lec19.py 2 3 In [82]: runt1e('C:/Users/anabe/ ################################# 4 ## Animal abstract data type Documents/MIT/6.0001L/fa22/Lectures Talking: Ana Bell 5 ################################ mq9.py' wdir='C:/Users/anabe/Documents/ 6 class Animalobject: MIT/6.0001L/fa22/Lectures/mqs') 7 def_init_self, age): 0 8 self.age = age 1 9 1 seLf.name =None 10 def _str_(self): None 11 return""animal:""+strself.name+"":""+strself.age 1 12 def get_ageself: 3 13 return self.age 2 14 def get_name(self): 3 15 1 return self.name 16 def set_age(self, newage): [5] [5, 9] 17 self.age = newage 18 def set_name(seLf, newname=""""): [3, 5, 9] 19 0.8 seLf.name = newname 20 0.2 21 # #default parameters with methods 2 22 a = Animal(4) {5:30:13:28:1} 23 #print(a) 24 b = Animal(6) In [83]: IPython console LSP Python:ready conda Python 3.8.5 Line 5, Col 25 ASCE Mem 65%"
642.0,"C:Users\anabe(Documents\MIT,6.0001L)\fa22\Lectures)/ec19.py Object lec19.py 3 ################################# In [82]: runt1le('C:/Users/anabe/ 4 ## Animal abstract data type 5 ################################ Documents/MIT/6.0001L/fa22/Lectures Talking: Ana Bell 6 class Animal(object): mq9.py', wdir='C:/Users/anabe/Documents 7 def _init_(self, age): MIT/6.0001L/fa22/Lectures/mqs') 8 self.age = age 0 9 self.name = None 1 10 def _str_(self): 1 11 return ""animal:""+str(self.name)+"":""+str(self.age None 12 def get_age(self): 1 13 return self.age 3 14 def get_name(self): 2 15 return self.name 3 16 def set_age(self, newage): 1 17 self.age = newage [5] def set_name(self, newname=""""): [5, 9] 18 19 [3, 5, 9] seLf.name = newname 20 0.8 0.2 21 # #default parameters with methods 22 a = Animal(4) 2 23 #print(a) {5:30:13:28:1} 24 b = Animal(6) 25 # print(b) In [83]: IPython console LSP Python:ready conda Python 3.8.5) Line 5, Col 25 ASCE Mem 65% +"
644.0,"C:Users\anabe(Documents(MIT,6.0001L)/fa22\Lectures)/ec19.py Object lec19.py 9 seLf.name =None 10 def strself In[82: runtieC:/Users/anabe/ 11 return ""animal:""+str(self.name)+"":""+str(self.age Documents/MT/6.0001L/fa22/Lectures Talking: Ana Bell 12 def get_age(self): mq9.py', wdir='C:/Users/anabe/Documents return self.age MIT/6.0001L/fa22/Lectures/mqs') 13 14 def get_name(self): 0 15 1 return self.name 16 def set_age(self, newage): 1 None 17 self.age = newage def set_name(self, newname=""""): 1 18 19 3 seLf.name = newname 20 2 I 21 # #default parameters with methods 3 22 a = Animal(4) 1 [5] 23 # print(a b = Animal(6) [5, 9] 24 25 [3, 5, 9] # printb) # print(a.age) 0.8 26 27 #print(a.get_age() 0.2 28 2 29 #a.set_name""fluffy"" {5:30:13:28:1} 30 # print(a.name) 31 In [83]: #printa.qet name IPython console LSP Python:ready conda Python 3.8.5) Line 5, Col 25 ASCE Mem 65% +"
646.0,"C:Users\anabe(Documents)MIT,6.0001L)/fa22\Lectures)/ec19.py Object lec19.py 13 return self.age 14 def get_name(self): In[82: runtie'C:/Users/anabe/ 15 Documents/MIT/6.0001L/fa22/Lectures return self.name Talking: Ana Bell 16 def set_age(self, newage): mq9.py', wdir='C:/Users/anabe/Documents 17 self.age =.newage MIT/6.0001L/fa22/Lectures/mqs') 18 def set_nameself, newname=): 0 19 1 self.name =newname 20 1 21 None # #default parameters with methods 22 1 a=Animal4 23 3 # print(a) 24 b = Animal(6) 2 25 # print(b) 3 26 # print(a.age) 1 27 [5] #printa.get_age [5, 9] 28 29 #a.set_name(""fLuffy"") [3, 5, 9] 0.8 30 #printa.name 31 #print(a.get_name() 0.2 32 # print(a) 2 33 #a.set_name) {5:30:13:28:1} 34 # print(a) 35 In [83]: IPython console LSP Python:ready conda Python 3.8.5) Line 5, Col 25 ASCE Mem 65%"
652.0,"C: Users\anabe(Docu ments\MIT\6.0001L\fa22\Lectures\lec19.py Object 13 return self.age 14 def get_name(self): In[82: runtie'C:/Users/anabe/ 15 return self.name Documents/MIT/6.0001L/fa22/Lectures Talking: Ana Bell 16 def set_age(self, newage): mq9.py', wdir='C:/Users/anabe/Documents, 17 self.age = newage MIT/6.0001L/fa22/Lectures/mqs') 18 def set_name(self, newname=""""): 0 19 1 self.name=newname 20 1 21 None # #default parameters with methods 1 22 a = Animal4) print(a) 3 23 24 b = Animal(6) 2 25 print(b) -I 3 26 1 # printa.age 27 [5] #printa.get_age [5, 9] 28 29 # a.set_name(""fLuffy"") [3, 5, 9] 0.8 30 # printa.name #print(a.get_name()) 0.2 31 32 # print(a) 2 33 # a.set_name) {5:30:13:28:1} 34 # print(a) 35 In [83]: IPython console LSP Python:ready conda Python 3.8.5) Line 25, Col 3 ASCEI Mem 66% 0"
660.0,"ile C:Users\anabe(,Documents\MIT,6.0001L\fa22(Lectures)/ec19.py Source Console Object lec19.py 13 return self.age Console 1/A 14 def get_name(self): None 15 1 return self.name Falking: Ana Bell 16 def set_age(self, newage): 3 self.age = newage 2 17 3 18 def set_name(self, newname=""""): 19 1 self.name=newname [5] 20 21 5 9] 9] # #default parameters with methods [3, 5, 9] 22 a = Animal4) 23 print(a) 0.8 24 0.2 b= Animal6) 25 print(b) 2 26 # print(a.age) {5:30:13:28:1} 27 #printa.get_age 28 In [83]:runfile'C:/Users/anabe 29 # a.set_name(""fLuffy"") Documents/MIT/6.0001L/fa22/Lectures/ 30 #printa.name) 1ec19.py' wdir='c:/Users/anabe/ #print(a.get_name()) Documents/MIT/6.0001L/fa22/Lectures' 31 32 # print(a) anima1:None:4 33 # a.set_name() anima1:None:6 34 # print(a) 35 In [84]: IPython console LSP Python:ready conda Python 3.8.5) Line 25, Col 9 ASCII CRLF Mem 66 x ^ 0"
676.0,"ile C:Users\anabe(Documents(MIT,6.0001L)\fa22\Lectures)/ec19.py ec19.py Source Console Object 13 return self.age Console 1/A 14 def get_name(self): None 15 1 return self.name Falking: Ana Bell 16 def set_age(self, newage): 3 self.age = newage 2 17 3 18 def set_name(self, newname=""""): 19 1 self.name= newname [5] 20 21 s] 9] # #default parameters with methods [3, 5, 9] 22 a = Animal4 23 print(a) 0.8 24 b = Animal(6) 0.2 25 print(b) 2 26 # pminta.age) {5:30:13:28:1} 27 # printa.get_age 28 In [83:runfile'C:/Users/anabe 29 # a.set_name(""fLuffy"") Documents/MIT/6.0001L/fa22/Lectures/ 30 # print(a.name 1ec19.py', wdir='c:/Users/anabe/ 31 print(a.get_name()) Documents/MIT/6.0001L/fa22/Lectures' # 32 # print(a) animal:None:4 33 # a.set_name() anima1:None:6 34 # print(a) 35 In [84]: LSP Python:ready conda Python 3.8.5) Line 26, Col 4 ASCEI Mem 66 0"
694.0,"ile C:)Users\anabe,Documents)MIT\6.0001L)fa22)Lectures)/ec19.py urce Console Object lec19.py 13 return self.age Console 1/A 14 def get_name(self): [59] 15 [3,5, 9] return self.name Falking: Ana Bell 16 def set_age(self, newage): 0.8 self.age = newage 0.2 17 18 def set_name(self, newname=""""): 2 19 {530:13:28:1} self.name=newname 20 21 # #default parameters with methods In [83: runfile'C:/Users/anabe/ 22 a = Animal4) Documents/MIT/6.0001L/fa22/Lectures/ 23 # print(a) lec19.py', wdir='C:/Users/anabe/ 24 b = Animal(6) Documents/MIT/6.0001L/fa22/Lectures') 25 print(b) anima1:None:4 # 26 print(a.age) animal:None:6 27 print(a.get_age()) I 28 In [84:runfile'C:/Users/anabe/ 29 # a.set_name(""fluffy"") Documents/MIT/6.0001L/fa22/Lectures/ 30 # print(a.name lec19.py' wdir='C:/Users/anabe/ print(a.get_name()) Documents/MIT/6.0001L/fa22/Lectures' 31 # 32 # print(a) 4 33 a.set_name 4 # 34 # print(a) 35 In [85]: IPython console LSP Python:ready conda Python 3.8.5) Line 23, Col 5 ASCII Mem 66% 0"
702.0,"DG C:Users\anabe(Documents)/MT)\6.0001L/fa22Lectures)/ec19.py lec19.py* ource Console Object 18 def set_name(self, newname=""""): Console 1/A 19 self.name= newname [5,9] 20 [3, 5, 9] Falking: Ana Bell 0.8 21 # #default parameters with methods 0.2 22 a = Animal(4) 23 # print(a 2 24 b = Animal(6) {5:30:13:28:1} 25 #print(b 26 # print(a.age) In [83]:runfile'C:/Users/anabe/ 27 #print(a.get_age()) Documents/MIT/6.0001L/fa22/Lectures/ 28 lec19.py', wdir='C:/Users/anabe/ 29 # a.sel name""fluffy"" Documents/MIT/6.0001L/fa22/Lectures') 30 anima1:None:4 # prNo documentation available 31 # printa.get name anima1:None:6 32 # print(a) 33 In [84]: runfile'C:/Users/anabe #a.set_name 34 # print(a) Documents/MIT/6.0001L/fa22/Lectures/ 35 1ec19.py' wdir='C:/Users/anabe/ Documents/MIT/6.0001L/fa22/Lectures' 36 # #Accessing data attributes and adding new attributes 37 # #These are bad to do, use getter and setter methods in 4 38 #a =Animal4) 4 39 # a.name =""furball"" 40 # a.age = ""twelve"" In [85]: IPython console LSP Python:ready conda Python 3.8.5 Line 29, Col 7 ASCEI Mem 66% + x 0 11/34222"
704.0,"ile Edit Search Sourge Bun Debug Cgnsoles Projects Iools View Help ments(MIT,6.0001L)/fa22)Lectures)/ec19.py lec19.py* ource Console Object 14 def get_nameself: Console 1/A 15 return self.name [5,9] 16 def set_age(self, newage): [3, 5, 9] Falking: Ana Bell self.age = newage 0.8 17 0.2 18 defset_name(self, newname=""""): 19 2 seLf.name= newname 20 {5:30:13:28:1} 21 # #default parameters with methods 22 a = Animal(4) In [83]:runfile'C:/Users/anabe/ 23 # print(a Documents/MIT/6.0001L/fa22/Lectures/ 24 b = Animal(6) lec19.py', wdir='C:/Users/anabe/ 25 # print(b) Documents/MIT/6.0001L/fa22/Lectures') 26 # print(a.age) anima1:None:4 27 # print(a.get_age()) animal:None:6 28 29 #a.set_name""fLuffy) In [84]:runfile'C:/Users/anabe 30 # printa.name Documents/MIT/6.0001L/fa22/Lectures/ 31 #print(a.get_name()) 1ec19.py' wdir='C:/Users/anabe/ # print(a) Documents/MIT/6.0001L/fa22/Lectures') 32 33 #a.set_name 4 34 # print(a) 4 35 36 In [85]: # #Accessinq data attributes and adding new attributes IPython console LSP Python:ready conda Python 3.8.5 Line 29, Col 7 ASCEI Mem 66% 0 11/34222"
708.0,"ile ments\MIT,6.0001L)/fa22(Lectures)/ec19.py lec19.py* ource Console Object 14 def get_nameself: 15 return self.name [5,9] 16 def set_age(self, newage):. [3, 5, 9] Falking: Ana Bell self.age = newage 0.8 17 0.2 18 defset_name(self, newname=""""): 19 2 self.name = newname 20 {5:30:13:28:1} 21 # #default parameters with methods 22 a =Animal4) In [83]:runfile'C:/Users/anabe/ 23 # print(a Documents/MIT/6.0001L/fa22/Lectures/ 24 b = Animal6) lec19.py', wdir='C:/Users/anabe/ 25 # printb) Documents/MIT/6.0001L/fa22/Lectures') 26 # print(a.age) anima1:None:4 27 # print(a.get_age()) animal:None:6 28 29 a.set_name(""fluffy"") In [84]:runfile'C:/Users/anabe 30 print(a.name) Documents/MIT/6.0001L/fa22/Lectures/ 31 # printa.get_name)I 1ec19.py' wdir='C:/Users/anabe/ # print(a) Documents/MIT/6.0001L/fa22/Lectures') 32 33 # a.set_name0 4 34 # print(a) 4 35 36 In [85]: # #Accessing data attributes and adding new attributes IPython console LSP Python:ready conda Python 3.8.5 Line 31, Col 6 ASCII Mem 66% x"
714.0,"ile C:tUsers\anabe(Documents/MT\6.0001L)fa22)Lectures)/ec19.py Object ec19.py 14 def get_nameself: 15 return self.name In[83 runt1eC:/Users/anabe/ 16 def set_age(self, newage): Documents/MIT/6.0001L/fa22/Lectures Talking: Ana Bell self.age = newage lec19.py', wdir='C:/Users/anabe/ 17 18 def set_name(self, newname=""""): Documents/MIT/6.0001L/fa22/Lectures') 19 seLf.name = newname anima1:None:4 20 anima1:None:6 21 # #default parameters with methods 22 a= Animal4 In[84:runfile'C:/Users/anabe/ 23 print(a) Documents/MIT/6.0001L/fa22/Lectures/ # 24 b=Animal6 lec19.py', wdir='C:/Users/anabe/ 25 print(b) Documents/MIT/6.0001L/fa22/Lectures') # 26 print(a.age) 4 # 27 4 # printa.get_age 28 29 a.set_name""fluffy"" In [85:runfile'C:/Users/anabe 30 print(a.name) Documents/MIT/6.0001L/fa22/Lectures/ 31 print(a.get_name()) 1ec19.py' wdir='c:/Users/anabe/ print(a) Documents/MIT/6.0001L/fa22/Lectures') 32 # f1uffy 33 # a.set_name) f1uffy 34 # print(a) 35 36 In [86]: # #Accessing data attributes and adding new attributes IPython console LSP Python:ready conda Python 3.8.5) Line 31, Col 4 ASCHI Mem 66%"
718.0,"ile C:tUsers(anabe(Documents)/)6.0001L/fa22Lectures)/ec19.py ec19.py* Object 16 def set_ageselfnewage: 17 self.age = newage In[83 runt1eC:/Users/anabe/ def set_name(self, newname=""""): Documents/MIT/6.0001L/fa22/Lectures Talking: Ana Bell 18 lec19.py', wdir='C:/Users/anabe/ 19 seLf.name = newname 20 Documents/MIT/6.0001L/fa22/Lectures') 21 # #default parameters with methods anima1:None:4 22 a = Animal(4) anima1:None:6 23 # print(a) 24 b = Animal(6) In[84]:runfile'C:/Users/anabe/ 25 print(b) Documents/MIT/6.0001L/fa22/Lectures/ # 26 # print(a.age) lec19.py', wdir='C:/Users/anabe/ 27 print(a.get_age()) Documents/MIT/6.0001L/fa22/Lectures') # 28 4 29 a.set_name(""fluffy"") 4 30 print(a.name) 31 print(a.get_name()) In [85:runfile'C:/Users/anabe 32 print(a) Documents/MIT/6.0001L/fa22/Lectures/ 33 # a.set_name) 1ec19.py' wdir='c:/Users/anabe/ print(a) Documents/MIT/6.0001L/fa22/Lectures') 34 # f1uffy 35 f1uffy 36 # #Accessing data attributes and adding new attributes 37 # #These are bad to do, use getter and setter methods in 38 #a.=Animal4 In [86]: IPython console LSP Python:ready conda Python 3.8.5 Line 32, Col 2 ASCHI Mem 66% +"
