start,content
438.0,CONSTANT TIME LIST ACCESS If list is heterogeneous Can't store values directly (don't all fit in 32 bits). Use indirection to reference other objects. Store pointers to values (not value itself) Still use consecutive set of memory locations. Still set aside 4*len(L) bytes Still add 32*i to first location and +1 to access that location in memory Still constant time complexity still allocate fixed length units value stored is pointer to pointer to a list 5295 actual object in memory 6.100L Lecture 26
508.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs:key,value What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry"
510.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value [['Ana', True], ['John', False], ['Eric', False], ['Sam', False]] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry 6.100L Lecture 26"
532.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value Ealas, ,Faissl LE Trasl. TaiseirL What is time complexity to index into this naive dictionary? We dont know the order of entries Have to do linear search to find entry"
542.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs:key, value [Ana',True,I opnFalae[Erc'Faise[nFalsej] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry"
560.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value [['Ana', True], ['John', False], ['Eric', False], ['Sam', False]] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry 6.100L Lecture 26"
568.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairskey, value 'Ana,True['John, False], ['Eric',False],['Sam',False]] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry 6.100LLecture 26"
582.0,VAIVE IVILEMENTATION OF dICt Just use a list of calr key.value AnaTrue What is tim camplexity to index into ths narve dictiortary know the.ordrof entme to ds finrserch tohdemry
584.0,IMPLEMENTATION OF diCt Just use a list tof palrs key. value True What is tim camplexity to index into this narve dictionary We know thwcrder of eninn to da linar search to hnd eniry :
586.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs key, value Falasl. EAL11 [aTruel What is time complexity to index into this naive dictionary? We dont know the order of entries Have to do linear search to find entry"
594.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs:key, value [['Ana', True],[lohn',False],['Eric',False],['Sam',False]] What is time complexity to index into this naive dictionary?. We don't know the order of entries Have to do linear search to find entry 6.100LLecture 26"
608.0,Wedon' Have to d
610.0,IWedontkn Have to do Ii
618.0,We dontkhow th Have to do linear s
622.0,We don'tkhov Have to do line
626.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value [['Ana', True], ['John', False], ['Eric', False], ['Sam', False]] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry 6.100L Lecture 26"
640.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value Falssl Ealae ,falsel What is time complexity to index into this naive dictionary? We dont know the order of entries Have to do linear search to find entry"
656.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries: n is len (d) -Lists:n is len(L) worst case (very rare) . access 0(1) length 0(n) : store 0(1) . access 0(n) length 0(1) store 0(n) . append 0(1) : delete 0(n) . == 0(n) : iteration 0(n) delete 0(n) Why? copy 0(n) average case .access 0(1) .reverse 0(n) . iteration . store 0(1) 0(n) delete . in list 0(n) 0(1) : in 0(1) : iteration O(n) 6.100L Lecture 26
662.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries:n is len (d) -Lists: n is len(L) worst case (very rare) access 0(1) length 0(n) store 0(1) :access 0(n) length 0(1) .store 0(n) append 0(1) delete 0(n) 0(n) iteration 0(n) delete e(n) Why? : copy 0(n) average case reverse 0(n) access 0(1) iteration store 0(1) 0(n) in list delete 0(n) 0(1) .in 0(1) iteration 0(n) 6.100LLecture 26
664.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries: n is len(d) -Lists:n is len(L) worst case (very rare) . access 0(1) length 0(n) store 0(1) . access 0(n) length 0(1) store 0(n) append 0(1) delete e(n) 0(n) iteration 0(n) delete 0(n) Why? copy 0(n) average case reverse 0(n) .access 0(1) iteration . store 0(1) 0(n) in list delete 0(n) 0(1) . in 0(1) iteration 0(n) 6.100L Lecture 26
670.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries: n is len (d) -Lists:n is len(L) worst case (very rare) .access 0(1) length 0(n) store 0(1) . access 0(n) length 0(1) . store 0(n) .append 0(1) delete 0(n) = 0(n) iteration 0(n) delete e(n) Why? . copy 0(n) average case .access 0(1) reverse 0(n) iteration store 0(1) 0(n) in list delete 0(n) 0(1) . in 0(1) iteration O(n) 6.100L Lecture 26
674.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries:n is.1en(d) - Lists: n is len (L) worst case (very rare) .access 0(1) length 0(n) store 0(1) access 0(n) length 0(1) store 0(n) :append 0(1) delete 0(n) = 0(n) iteration 0(n) delete e(n) Why? . copy 0(n) average cas reverse 0(n) .access 0(1) iteration store 0(1) 0(n) in list delete 0(n) 0(1) . in 0(1) : iteration 0(n) 6.100LLecture 26
676.0,COMPLEXITY OF SOME PVTHON OPERATIONS Dictionaries: n is len(d) -Lists:n is len(L) worst case (very rare) .access 0(1) length 0(n) store 0(1) . access e(n) length 0(1) store 0(n) .append 0(1) delete 0(n) = 0(n) iteration 0(n) delete e(n) Why? . copy 0(n) average case 0(n) access 0(1) reverse iteration store 0(1) 0(n) in list delete 0(n) 0(1) . in 0(1) iteration 0(n) 6.100L Lecture 26
678.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries: n is len (d) -Lists:n is len(L) worst case (very rare) .access 0(1) length 0(n) : store 0(1) .access 0(n) length 0(1) : store 0(n) : append 0(1) delete 0(n) == 0(n) : iteration 0(n) delete 0(n) Why? . copy 0(n) average case 0(n) access 0(1) reverse . iteration . store 0(1) 0(n) delete . in list 0(n) 0(1) : in 0(1) : iteration O(n) 6.100L Lecture 26
680.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries:n is len(d) -Lists:n is len(L) worst case (very rare) .access 0(1) . length 0(n) store 0(1) . access 0(n) length 0(1) . store 0(n) : append 0(1) delete 0(n) .== 0(n) iteration 0(n) delete 0(n) Why? . copy 0(n) average case access 0(1) reverse 0(n) iteration store 0(1) 0(n) o in list delete 0(n) 0(1) . in 0(1) iteration O(n) 6.100L Lecture 26
682.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries:n is len(d) - Lists: n is len (L). worst case (very rare) .access 0(1) length 0(n) store 0(1) access 0(n) length 0(1) store 0(n) : append 0(1) delete 0(n) .== 0(n) iteration 0(n) delete 0(n) Why? . copy 0(n) average case reverse 0(n) access 0(1) iteration store 0(1) 0(n) delete . in list 0(n) 0(1) . in 0(1) iteration 0(n) 6.100L Lecture 26
686.0,"NAIVE IMPLEMENTATION OF dict Just use a list of pairs: key, value [['Ana', True], ['John', False], ['Eric', False], ['Sam', False]] What is time complexity to index into this naive dictionary? We don't know the order of entries Have to do linear search to find entry 6.100LLecture 26"
696.0,"NAIVE IMPLEMENTANON OF dIct Just use a list of pairs key,valu s n,False What s tme complexity tondex into this naive dictionary Wedeote Lentlid Hae to do lnear search fmd eitry"
698.0,"NAIVE IMPLEMENTANON OF dict Just us a list of pairs:key,vaue What i5 time complexiry to index into this naive dictionary? We dant know the order of entries Have to do linear search to find entry"
706.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries:n is len (d) Lists:n is len(L) worst case (very rare) access 0(1) length 0(n) .store 0(1) access e(n) length 0(1) store 8(n) append 0(1) delete 8(n) 0(n) iteration 0(n) Why? delete 0(n) average case copy e(n) access 0(1) reverse e(n) store 0(1) iteration 0(n) delete 0(1) in list e(n) .in 0(1) iteration 0(n)
708.0,COMPLEXITY OF SOME PYTHON OPERATIONS Dictionaries: n is 1en (d) -Lists:n is len(L) worst case (very rare) . access 0(1) . length 0(n) : store 0(1) . access 0(n) length 0(1) . store 0(n) : append 0(1) : delete 0(n) . == 0(n) : iteration 0(n) . delete 0(n) Why? . copy 0(n) average case . access 0(1) . reverse 0(n) . iteration : store 0(1) 0(n) delete . in list 0(n) 0(1) : in 0(1) : iteration O(n) 6.100L Lecture 26
724.0,Talking: A HASHING 6.100L Lecture 26
728.0,HASHING
730.0,DICTIONARY IMPLEMENTATION Uses a hash table How it does it Convert key to an integer-use a hash function Use that integer as the index into a list This is constant time Find value associated with key This is constant time Dictionary lookup is constant time complexity If hash function is fast enough If indexing into list is constant
820.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9hash123 Out[9]:123 In [10: hash6.100L is awesome Out[10]:8708784260240907980 In[11]hash12,3 Out[11]:529344067295497451 In [12]:hash[12,3] Traceback most recent call last): File ""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3] TypeError: unhashable type:'list' 6.100L Lecture 26"
826.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]: 123 In [10] hash""6.100L is awesome) Out[10]:8708784260240907980 In [11]:hash12,3 Out[11]: 529344067295497451 In [12]: hash[1,2,3] Traceback most recent call last): File ""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type: 'list' 6.100L Lecture 26"
830.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]:123 In [10hash6.100L awesome"") Out[10]:8708784260240907980 In[11]:hash123 Out[11 529344067295497451 In [12]:hash[1,2,3] Traceback (most recent call last): File""<ipython-input-12-35e31e935e9e>"" line 1in <module> hash[12,3] TypeError: unhashable type:'list 6.100lLecture 26"
832.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]: 123 In10]: hash6.100L is awesome) Out[10]:8708784260240907980 In [11]:hash1 Out[11]:529344067295497451 In [12]:hash[1,2,3]) Traceback (most recent call last): File""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type:'1ist 6.100L Lecture26"
834.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]: hash(123) Out[9]: 123 In 10]: hash6.100L is awe some"" 0ut[10]:8708784260240907980 In[11]:hash123 Out[11]:529344067295497451 In [12]:hash[1,2,3] Traceback (most recent call last): File""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type:'1ist 6.100L Lecture 26"
838.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]: 123 In [10]: hash6.100L is awesome) Out[10]:8708784260240907980 In[11]:hash12,3 Out[11]:529344067295497451 In [12]:hash[1,2,3] Traceback most recent call last): File ""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type:'1ist' 6.100L Lecture 26"
842.0,"QUERYING THE HASH EUNCTION Just to reveal what's under the hood, a function hash () In9hash123 Out[9]:123 In [10]: hash""6.100L is awqsome Out[108708784260240907980 In [11]:hash1,2,3 Out[111:529344067295497451 In[12:hash[1,2,3] Traceback (most recent call last): File""<ipython-input-12-35e31e935e9e> Iine 1in <module> hash[1,2,3]) TypeError: unhashable type:'list 6.Iot Lecture 26"
844.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () 9hash123 ut[9]:123 In [10]:hash6.100L is awesme Out[108708784260240907980 n[11:hash123 Out[11]52934406729549745 In [12]hash[123] Traceback tmos recent call last): File""<ipython-input-12-35e31e935e9e> line 1in <module> hash[1,2,3] TypeError: unhashable type: 'list G.100L Lecture 26"
846.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]:123 In[10:.hash6.100L is awesome Out[10:8708784260240907980 In[11]:hash123 Out[11:529344067295497451 In[12]:hash[12,3]) Traceback (most rece ast): File""<ipython-input-12-35e31e935e9e>"" line 1in <module> hash[1,2,3]) TypeError: unhashable type:'list G.100L Lecture 26"
848.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]:123 In [10]: hash""6.100L is awesome"" Out[10:8708784260240907980 In [11] hash1,2,3 Out[11]: 529344067295497451 In [12]:hash[12,3] Traceback most recent call last: File""<ipython-input-12-35e31e935e9e> line 1, in <module> hash[1,2,3]) TypeError: unhashable type:'1ist 6.100L Lecture26"
850.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]hash123 Out[9]:123 In [10: hash6.100L is awesome) Out[10]:8708784260240907980 In[11]:hash12,3 Out[11]:529344067295497451 In [12]:hash[1,2,3] Traceback most recent call last): File ""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type:'1ist' 6.100L Lecture 26"
858.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]:hash123 Out[9]:123 In [10]: hash""6.100L is awes ie Out[10]:8708784260240907980 In[11]hash123 Out[11]:529344067295497451 In [12]: hash[1,2,3]) Traceback most recent call Zast): File""<ipython-input-12-35e31e935e9e> line 1,in <module> hash[1,2,3]) TypeError: unhashable type:'1ist 6.100L Lecture 26"
870.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash ( In [9]:hash123 Out[9]:123 In10]:hash6.10 Out[10]8708784260240907980 In11]hash12,3) Out[11]529344067295497451 In[12]:hash[12,3] Traceback (sost recent call Last): File ""<ipython-input-12-35e31e935e9e>, hash[12,3] TypeError: unhashable type:list"
878.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash () In [9]: hash123) Out[9]: 123 In [10]: hash6.100L is awesome May vary because Python adds Out[10]:8708784260240907980 randomness to thwart attacks In [11]:hash12,3 Out[11]:529344067295497451 In [12]:hash[1,2,3] Traceback most recent call last): File""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type: 'list' 6.100L Lecture 26"
886.0,"QUERYING THE HASH FUNCTION Just to reveal what's under the hood, a function hash O) In [9]: hash(123) Out[9]: 123 In [10] hash""6.100L is awesome"") May vary because Python adds Out[10]:8708784260240907980 randomness to thwart attacks In [11] hash123 Out[11]:529344067295497451 Why do this? Because hashing In [12]: hash[12,3] is also used to encrypt data for Traceback most recent call last): safe storage and retrieval.. File""<ipython-input-12-35e31e935e9e>"" line 1, in <module> hash[1,2,3]) TypeError: unhashable type: '1ist' 6.100L Lecture 26"
900.0,"HASH TABLE How big should a hash table be?. To avoid many keys hashing to the same value, have each key hash to a separate value If hashing strings:. Represent each character with binary code Concatenate bits together, and convert to an integer 6.100L Lecture 26"
928.0,"NAMES TO INDICES E.g,'Ana Bell -01000001 0101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage:unique names mapped to unique indices -Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,so 160 bits per name How many entries will table have?"
942.0,"NAMES TOINDICES -E.g., 'Ana Bel1' =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,so160 bits per name How many entries will table have? 6.100L Lecture 26"
944.0,"NAMES TO INDICES - E.g., 'Ana Bell' =01090001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 = 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,oo0 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture 26"
946.0,"NAMES TOINDICES - E.g., 'Ana Bel1' =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 4,714,812/651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,0o0 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture 26"
964.0,"NAMESTOINDICES - E.g., 'Ana Bell' = 01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 = 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,oo0 undergraduates. Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture 26"
968.0,"NAMESTOINDICES -E.g., 'Ana Bell' =0100000101101110 01100001 00100000 01000010 01100101 01101100 01101100 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,0o0 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture26"
974.0,"NAMES TO INDICES - E.g., 'Ana Bell' =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits, so160 bits per name How many entries will table have? 6.100L Lecture 26"
1006.0,"NAMES TO INDICES -E.g., 'Ana Bel1. =010000010110111001100001 00100000 0100001001100101 0110110001101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containingMiT's ~4,0o0 undergraduates Assume longest name is 20 characters Each character 8 bits,so 160 bits per name How many entries will table have? GlouLLedure2"
1008.0,"NAMES TO INDICES E.g., 'Ana Bell' =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates. Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture 26"
1018.0,Disadvanta Consider a t Assume Ic Each char How man
1020.0,Disadvantage:VERY Consider a table con Assume longest nam Each character 8 bits How many entries w
1024.0,Disadvantage: Consider a tabl Assume longe Each characte How many en
1026.0,Disadvantag Consider a t Assume Ic Each char How man
1028.0,"NAMES TO INDICES E.g., 'Ana Bell' =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates. Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture 26"
1032.0,"NAMESTOINDICES -E.g.,'Ana Bell' =0100000101101110 01100001 00100000.01000010 01100101 01101100 01101100 4,714,812,651,084,278,892 Advantage:unique names mapped to unique indices Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,0o0 undergraduates Assume longest name is 20 characters Each character 8 bits,so 160 bits per name How many entries will table have? 6.100L Lecture26"
1034.0,"NAMES TO INDICES - E.g., 'Ana Bell'. =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have?. 6.100L Lecture 26"
1036.0,"NAMES TO INDICES -E.g., 'Ana Bel1. =0100Q001:01101110 01100001 00100000 01000010 01100101 01101100 01101100 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,oo0 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 6.100L Lecture26"
1040.0,"NAMESTOINDICES -E.g.,'Ana Bell'. =010Q0001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,0o0 undergraduates. Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have?. 6.100LLecture 26"
1046.0,"NAMES TOINDICES E.g,'Ana Bell' =01000001 01101110 01100001 00100000 0100001001100101 01101100 01101100 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,oo0 undergraduates. Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have?. 6.100L Lecture26"
1072.0,"NAMES TO INDICES E.g,'Ana Bell 01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage:unique names mapped to unique indices -Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,50 160 bits per name How many entries will table have? 2160 1,461,501,637,330,902518203,684,832,716,283,019,855,932542,976"
1088.0,"NAMES TO INDICES -E.g., 'Ana Bell'. =01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices. Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,o00 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name. How many entries will table have? 2160 1,461,501,637,330,902,918,203,684,832,716,283,019,655,932,542,976 6.100L Lecture 26"
1110.0,"NAMES TO INDICES E.g,'Ana Bell -01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 -Advantage:unique names mapped to unique indices -Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,50 160 bits per name How many entries will table have? 7160 1,461,501,637,330,902,918,203,684,832,716,283,919,55,332,542,976"
1114.0,"NAMES TO INDICES E.g,'Ana Bell' -01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage:unique names mapped to unique indices Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,so 160 bits per name How many entries will table have? 1,461,501,637330,902,918,203,684,832,716,283,019,655,932,542,976"
1124.0,"NAMES TO INDICE LE 4,8126510 tage:unique names apped to unigue indices Adva mfficient Dia vantage:VERY space der a table containing AIT4.000 undergraduale me longest name is 20 aracter 8 bits.so"
1126.0,"NAMESTOINDICES -E.g,'Ana Bell' = 01000001 0110111001100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage: unique names mapped to unique indices Disadvantage: VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 2160 1,461,501,637,330,902,918,203,684,832,716,283,019,655,932,542,976 6.100LLecture 26"
1128.0,"NAMESTOINDICES E.g,'Ana Bell' =01000001 01101110 01100001 00100000.01000010 01100101 01101100 01101100 4,714812651,084,278892 Advantage: unique names mapped to unique indices Disadvantage:VERY space inefficient Consider a table containing MIT's ~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits, so 160 bits per name How many entries will table have? 2160 1,461,501,637,330,902,918,203,684,832,716,283,019,655,932,542,976 6.100LLecture 26"
1152.0,"NAMES TO INDICES E.g,'Ana Bell -01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 Advantage:unique names mapped to unique indices Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,so 160 bits per name How many entries will table have? 7160 1,461,501,637,330,902,918,203,684,832,716,283,019,655,932,542,976"
1180.0,"NAMES TO INDICES E.g,'Ana Bell' 01000001 01101110 01100001 00100000 01000010 01100101 01101100 01101100 =4,714,812,651,084,278,892 -Advantage:unique names mapped to unique indices -Disadvantage:VERY space inefficient Consider a table containing MIT's~4,000 undergraduates Assume longest name is 20 characters Each character 8 bits,s0 160 bits per name How many entries will table have? 2160 1,461,501,637,330,502,918,203,684,832,715,283,019,655,932,542,976"
1198.0,A BETTER IDEA: ALLOW COLLISIONS 6.100L Lecture 26
1234.0,Hash function: Hash table (like a list) 1) Sum the letters 2 Take mod 16 to fit in a hash table with 16 entries 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 6.100L Lecture 26
1256.0,EXT
1264.0,5
1266.0,Hash function: Hash table (like a list) 1) Sum the letters 2) Take mod 16 (to fit in a hash alking:A table with 16 entries) 0 1 2 3 4 5 6 7 8 9 10 11 List index 12 13 14 15 6.100L Lecture 26
