start,content
334.0,HIGH-LEVEL VIEW OP def fibx): FIBONACCL with if X == 1 or x return 1 RECURSION else: PYTHON TUTOR LINK return fibx-1 + fibx-2) Fib6 Fib(5) Fib(4) Fib(3) 6.100LLecture 16
338.0,HIGH-LEVEL VIEW OF def fib(x): FIBONACCl with ifx==1orx==2 RECURSION return 1 = else: Talking: Ana Bell PYTHON TUTOR LINK return fib(x-1) + fib(x-2) A Fib(6) Fib(5) Fib(4) Fib(3) 6.100L Lecture 16
344.0,HIGH-LEVEL VIEW OF def fibx FIBONACCI with ifx=1orx=2 return1 RECURSION else: PYTHON TUTOR LINK return fibx-l) + fibx-2 Fib(6) Fib(5) Fib(4) Fib(3)
366.0,HIGH-LEVEL VIEW OF def fib(x): FIBONACCl with ifx==1orx==2: RECURSION return 1 else: Talking: Ana Bell PYTHON TUTOR LINK return fib(x-1) + fib(x-2) Fib(6) Fib(5) Fib(4) Fib(3) Fib(2) 6.100L Lecture 16
454.0,HIGH-LEVEL VIEW OF def fibx: FIBONACCL with ifx==1orx==2: feturn 1 RECURSION else: PYTHON TUTOR LINK return fibx-1) + fibx-2) Fib(6) Fib(5) Fib(4) 6.100L Lecture 16
466.0,HIGH-LEVEL VIEW OF def fib(x) : FIBONACCl with ifx==1orx==2 RECURSION return 1 = else: Talking: Ana Bell PYTHON TUTOR LINK return fib(x-1) + fib(x-2) Fib(6) Fib(5) Fib(4) Fib(3) 6.100LLecture 16
512.0,HIGH-LEVEL VIEW OF def fib(x: FIBONACCI with if x==1orx=2 return 1 RECURSION else: PYTHON TUTOR LINK return fibx-1) + fibx-2) Fib(6) Fib(5) Fib(4)
518.0,HIGH-LEVEL VIEW OF def fib(x): FIBONACCl with ifx==1orx==2: RECURSION return 1 = else: Talking: Ana Bell PYTHON TUTOR LINK return fib(x-1) + fib(x-2) Fib(6) Fib(5) Fib(4) Fib(3) Fib(2) Fib(1) 6.100L Lecture 16
554.0,INEFFICIENT FIBONACCI fib(x) = fib(x-1) + fib(x-2) Fib(6) Fib(5)
560.0,INEFFICIENT FIBONACCI xq+xq=xq PEDI61 Fib(5) Fib(4)
562.0,INEFFICIENT FIBONACCI fibx) = fibx-l)+ fibx-2) Fib(6) Fib(5) Fib(4) Fib (3) b(2)
566.0,INEFFICIENT FIBONACCI fib(x) = fib(x-l) + fib(x-2) Talking: Ana Bell Fib(6) Fib(5) Fib(4) Fib(4) Fib(3) Fib(3) Fib(2) Fib(3) Fib2)Fib2 Fib1) Fib2) Fib(1) Fib(2) Fib(1) 6.100L Lecture 16
578.0,NEEEICIENT EIBONACCI fib(x) = fib(x-1) + fib(x-2) = Fib(6) Already know these values Fib(5 Fib(4) Fib(4) Fib 3) Fib(3) Fib(2) Fib(3) Fib2)Fib(2 Fib(1) Fib(2) Fib(1) Fib(2) Fib(1) 6.100LLecture16
588.0,INEFFICIENT FIBONACCI fib(x) = fib(x-1) + fib(x-2) Talking: Ana Bell Fib(6) Already know these values Fib(5) Fib(4) Fib(4) Fib(3) Fib(3) Fib(2) Fib(3) Fib2Fib2 Fib1) Fib2) Fib(1) Fib(2) Fib(1) 6.100LLecture 16
592.0,INEFFICIENT FIBONACCI fib(x) = fib(x-1) + fib(x-2) Talking: Ana Bell Fib(6) Already know these values Fib(5) Fib(4) Ideally should be able to skip these computations Fib(4) Fib(3) Fib(3) Fib(2) Fib(3) Fib2Fib2 Fib1) Fib2) Fib(1) Fib(2) Fib(1) Recalculating the same values many times! Could keep track of already calculated values 6.100L Lecture 16
594.0,INEFFICIENT FIBONACCI fibx) =fibx-l + fibx-2) Fib(6) these values these Fib(5) Fib(4) computations Fib(4) Fib(3) Fib(3) Fib(2) Fib2) Fib2) Fib1) Fib2) Fib(l) Fib(3) Fib(2) Fib(1) -Recalculating the same values many times! Could keep track of already calculated values
602.0,INEFFICIENT FIBONACCI fib(x) = fibx-1) + fib(x-2) Fib(6) these Fib(5) Fib(4) Fib(4) Fib(3) Fib(3) Fib(2) Fib(2) Fib2) Fib1) Fib2) Fib(1) Fib(3) Fib(2) Fib(1) Recalculating the same values many times! Could keep track of already calculated values
626.0,"FIBONACCLWITH MEMOIZATION = Python Tutor LINK Talking: Ana Bell def fib efficient(n, d): if n in d: return d[n] else: ans = fib efficient(n-1,d) + fib efficient(n-2, d) d[n] = ans return ans d ={1:1, 2:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value. Modify dictionary as progress through function calls. 6.100L Lecture 16"
652.0,"FIBONACCLWITH MEMOIZATION = Python Tutor LINK Talking: Ana Bell def fib efficient(ny d): if n in d: return d[n] else: ans = fib efficient(n-1, d) + fib efficient(n-2, d) d[n] = ans return ans d = {1:1, 2:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value. Modify dictionary as progress through function calls. 6.100L Lecture 16"
694.0,Frntdrt Do a loo Modify
696.0,"d[n] d = 11:1, 2: print(fib ef Do a looku. Modify dic."
698.0,: Do Mo
700.0,518 print . Do a Mod
702.0,print : Do a Mod
704.0,. Do : M
706.0,dol print. Doa -Mo
708.0,"FIBONACCI WITH MEMOIZATION Python Tutor LINK def fib efficient(n, d): Before recursively finding if n in d: Fibonacci, check if we return d[n] already have the value else ans = fib efficient(n-l, d) + fib efficient(n-2, d) d[n] = ans return ans d={1:1,2:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value Modify dictionary as progress through function calls 6.100L Lecture 16"
716.0,"FIBONACCL WITH MEMOIZATION Python Tutor LINK def fib efficient(n,d: Before recursively finding ifn in d: Fibonacci,check if we return d[n] already have the value else: an fib efficient(n-1, d) +fib efficient(n-2,d) d[n] ans return ans d={112:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value Modify dictionary as progress through function calls 6.100L Lecture 16"
718.0,"FIBONACCI WITH MEMOIZATION = Python Tutor LINK Talking: Ana Bell def fib efficientn,d: Before recursively finding if n in d:. Fibonacci, check if we return d[n] already have the value else: ans = fib efficient(n-l, d) + fib efficient(n-2, d) d[n] = ans return ans d ={1:1,2:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value Modify dictionary as progress through function calls 6.100L Lecture 16"
740.0,"FIBONACCI WITH MEMOIZATION = Python Tutor LINK Talking: Ana Bell def fib efficient(n,d): Before recursively finding if n ind: Fibonacci, check if we return d[n]. already have the value else: ans = fib efficient(n-1, d) + fib efficient(n-2, d) Calculate it d[n] = ans return ans d={1:1,2:1} print(fib efficient(6, d)) Do a lookup first in case already calculated the value Modify dictionary as progress through function calls 6.100L Lecture 16"
806.0,EFFICIENT FIBONACCL CHECKS the DICT EIRST = Talking: Ana Bell 6.100L Lecture 16
816.0,EFEICIENT EIBONACCL CHECKS the DICT EIRST fib(n) 1 2 1 6.100LLecture 16
820.0,EFEICIENT EIBONACCL CHECKS the DICT EIRST = Talking: Ana Bell fib(n) - 2 6.100L Lecture 16
834.0,EFFICIENT EIBONACCL CHECKS the DICT EIRST = Talking Ana Bell fib(n) Fib(6) 2 1 Fib(5) Fib(4) Fib(3) 6.100L Lecture 16
840.0,EFEICIENT EIBONACCL CHECKS the D|CT EIRST n fib(n) Fib(6) V Fib(5) Fib( 4) V Fib(3) Fib(2) 6.100L Lecture 16
844.0,EFFICIENT EIBONACCL CHECKS the DICT FIRST Talking: Ana Bell fib(n) Fib(6) 2 1 Fib5 Fib(4) Fib(3) Fib(2) 6.100L Lecture 16
860.0,EFFICIENT EIBONACCL CHECKS the DICT EIRST = fib(n) Fib(6) 1 1 1 Fib(5) 2 Fib(4) Fib(3) 6.100LLecture 16
870.0,EFEIC|ENT FIBONACCL CHECKS the DICT FIRST = Talking: Ana Bell fib(n) Fib(6) 2 1 Fib5 3 2 Fib(4) Fib(3) 6.100LLecture 16
912.0,EFFICIENT FIBONACCI CHECKS the DICT FIRST fib(n) Fib(6) 23 Fib(5) 4 Fib(4) Fib(3)
920.0,EFFICIENT EIBONACCL CHECKS the DICT EIRST Talking: Ana Bell fib(n) Fib(6) 2 1 Fib(5) 3 2 4 3 5 5 6.100L Lecture 16
930.0,EFEICIENT EIBONACCL CHECKS the DICT EIRST = n fib(n) Fib(6) 2 Fib(5) Fib(4) 3 2 4 5 5 V 6.100L Lecture 16
942.0,EFEICIENT EIBONACCL CHECKS the DICT FIRST = Talking Ana Bell fib(n) Fib(6) 2 1 3 2 4 3 5 5 6.100LLecture 16
948.0,EFFICIENT FIBONACCI CHECKS the DICT FIRST fib(n) Fib(6) 5
954.0,"EFFICIENT FIBONACCI CHECKS the DICT FIRST n fib(n) Fib(6) 5 6 No more recalculating, just check the dict before calculating!"
958.0,"EFFICIENT EIBONACCL CHECKS the DICT FIRST = Talking: Ana Bell fib(n) Fib(6) 2 1 3 2 4 3 5 5 6 No more recalculating, just check the dict before calculating! 6.100L Lecture 16"
966.0,"EFEICIENCY GAINS = Talking: Ana Bell Calling fib (34) results in 11,405,773 recursive calls to the procedure Calling fib efficient (34) results in 65 recursive calls to the procedure Using dictionaries to capture intermediate results can be very. efficient But note that this only works for procedures without side effects (i.e., the procedure will always produce the same result for a specific argument independent of any other computations. between calls) 6.100L Lecture 16"
1084.0,"A MORE PRACTICAL EXAMPLE Talking: Ana Bell def score countx): 1, 2, and/or 3 together. Order doesn't matter. nn"" In basketball you can make a basket worth 1, 2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of3 with1+1+1 or2+1 or 3+0that's3ways 6.100L Lecture 16"
1086.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? -= Talking Ana Bell def score count(x: nnn Returns all the ways to make a score of x by adding 1, 2, and/or 3 together. Order doesn't matter. wu"" In basketball you can make a basket worth 1, 2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of3 with1+1+1 or2+1 or3+0that's3 ways 6.100L Lecture 16"
1110.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count (x): 1, 2, and/or 3 together. Order doesn't matter. In basketball you can make a basket worth 1,2, or 3 points Base cases:3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (thats 3 ways) C00Llectum16"
1114.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count (x): Returns all che ways to make a score of x by adding 1, Z, and/or 3 together. Order doesn't matter. In basketball you can make a basket worth 1,2,or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (that's 3 ways)"
1126.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count(x): Returns all che ways to make a score of x by adding 2, and/or 3 together. Order doesn'c maLtor. rezuzn 3 In basketball you can make a basket worth 1,2,or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (that's 1 way You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (that's 3 ways)"
1128.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? Talking: Ana Bell def score count(x): mmm Returns all the ways to make a score of x by adding 1, 2, and/or 3 together. Order doesn't matter. wu"" if x == 1: return 1 elif x == 2: return 2 elif x == 3: return 3 In basketball you can make a basket worth 1, 2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of3 with1+1+1 or2+1 or 3+0that's3 ways 6.100L Lecture 16"
1136.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? ef score count(x the ways to make a score of x by adding 1, 2, and/or 3 together. Order doesn't matter. if x == 1: return 1 Score of 1 made with: elifx == 2: return 2 1+0 elif x == 3: return In basketball you can make a basket worth 1.2,or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (that's 1 way) You can make a score of2 with 1+1 or 2+0 that's2 ways You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (that's 3 ways 6.100L Lecture 16"
1140.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALLTHE WAYS YOU CAN MAKE A SCORE OE xIN BASKETBALL? Talking Ana Bell def score countx): ifx==1: return 1 Score of 1 made with: elif x == 2: return 2 1+0 elif x == 3: return 3 In basketball you can make a basket worth 1,2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of2 with1+1or2+0that's2 ways You can make a score of3 with1+1+1or2+1 or3+0that's3ways 6.100L Lecture 16"
1146.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score count(x): ne way to make a score of x by adding 1,2,and/or together. ifx==1: return elif x 2: Score of1 made with: 2 1+0 returr elif x 3: A return 3 In basketball you can make a basket worth 1,2,or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (that's 3 ways) 6.100L Lecture 16"
1148.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? Talking: Ana Bell def score countx): nn Returns all the ways to make a score of x by adding. ifx==1: return 1 Score of 1 made with: elif x == 2: return 2 1+0 A elif x == 3: return 3 In basketball you can make a basket worth 1,2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way). You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of3 with1+1+1or2+1 or 3+0that's3ways 6.100L Lecture 16"
1150.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? Talking: Ana Bell def score count(x): if x==1: return 1 elif x ==2: Score of 1 made with: return 2 1+0 elif x == 3: return 3 In basketball you can make a basket worth 1,2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of2 with1+1or2+0that's2 ways You can make a score of3 with1+1+1 or2+1 or 3+0that's3 ways 6.100L Lecture 16"
1154.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? Talking: Ana Bell def score count(x): muu Returns all the ways to make a score of x by adding 1, 2, and/or 3 together. Order doesn't matter. wu. if x ==1: return 1 elifx==2: return 2 Score of 2 made with: 1+1 or 2+0 elif x == 3: return 3 In basketball you can make a basket worth 1,2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way). You can make a score of2 with1+1or2+0that's2ways You can make a score of3 with1+1+1or2+1 or3+0that's3ways 6.100L Lecture 16"
1168.0,"A MORE PRACTICAL EXAMPLE Talking: Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. ""u if x == 1: return 1 elif x == 2: return 2 elif x == 3: Score of 3 made with: return 3 1+1+1 or 2+1 or 3+0 In basketball you can make a basket worth 1,2, or 3 points Base cases: 3 of them! You can make a score of 1 with 1+0 (that's 1 way) You can make a score of2 with1+1 or2+0that's2 ways You can make a score of3 with1+1+1or2+1 or 3+0that's3ways 6.100L Lecture 16"
1186.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count (x) if x==1 return 1 elif x==2: return 2 elif x==3: Score of 3 made with return 3 1+1+1 0r 2+1 or 3+0 In basketball you can make a basket worth 1,2, or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (thats 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (thats 3 ways) 5100 Lerture le"
1188.0,"A MORE PRACTICAL EXAMPLE def score_count (x): 1, 2, and/or 3 together. Order doesn't matter. ifx==1 return 1 elifx==2 return 2 elifx==3: Score of 3 made with: return 3 1+1+1 0r 2+1 or 3+0 In basketball you can make a basket worth 1,2, or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (thats 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (thats 3 ways) 5100 Lerture-le"
1190.0,"A MORE PRACTICAL EXAMPLE WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count(x): Returns all che ways bo make a score of x by adding 1, 2, and/ar 3 together. Order doesn'c matter. if x==1 return 1 elifx==2: return 2 ==xe Score of 3 made with: return 3 1+1+1 0r2+1 or 3+0 In basketball you can make a basket worth 1,2, or 3 points Base cases:3 of them You can make a score of 1 with 1+0 (thats 1 way) You can make a score of 2 with 1+1 or 2+0 (that's 2 ways) You can make a score of 3 with 1+1+1 or 2+1 or 3+0 (thats 3 ways)"
1194.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count(x): Returns all che ways bo make a score of x by adding 1, 2, and/or 3 together. Order doesn'c matter. ifx==1: return 1 elifx=2: return 2 elifx==3: return 3 else: return score_count(x-1)+score_count(x-2)+score_count (x-3) Recursive step: Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-2) ascore of (x-3) a score of (x-1 f you make a score of x-1 you can just add 1 to it to make the score ol you make a score of x2 you can just add 2 to it to make the score ofx 1f you make a score ofs3 you can just add 3 to t to make the score ofx"
1196.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALLTHE WAYS YOUCAN MAKE A SCORE OE xIN BASKETBALL? Talking: Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. ""m"" if x == 1: return 1 elif x == 2: return 2 elif x == 3: return 3 else: return score countx-1)+score countx-2)+score countx-3) Recursive step:Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-1) or a score of (x-2) or a score ofx-3) If you make a score of x-1 you can just add 1 to it to make the score of x. If you make a score of x-2 you can just add 2 to it to make the score of x If you make a score of x-3 you can just add 3 to it to make the score of x. 6.100L Lecture 16"
1208.0,87
1210.0,8.7
1212.0,87
1240.0,87 86
1250.0,86
1264.0,87 t1 86 85
1266.0,86
1268.0,8 - 86
1270.0,7 +2 86
1272.0,+ 86
1274.0,86 85
1282.0,86
1286.0,+ 86 85
1288.0,86
1290.0,+ 86 85 X4
1292.0,7 86 85
1294.0,7 12 86 85 X4
1296.0,X 86
1298.0,7 86
1300.0,7 3 84 86 85
1302.0,8 7 5 86 85 84
1304.0,7 - 3 86 85 84
1308.0,87 +1 86
1310.0,87 86 84
1312.0,87 3 +2 86 85
1314.0,87 +2 86 85 X
1318.0,87 5 +2 86 85
1322.0,8.7 86
1326.0,8.7 +2 86 85
1330.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALLTHE WAYS YOU CAN MAKE A SCORE OE xIN BASKETBALL? Talking: Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. m"" if x == 1: return 1 elif x == 2: return 2 elif x == 3: return 3 else: return score countx-1)+score countx-2)+score countx-3) Recursive step:Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-1) or a score ofx-2 or a score ofx-3) If you make a score of x-1 you can just add 1 to it to make the score of x. If you make a score of x-2 you can just add 2 to it to make the score of x If you make a score of x-3 you can just add 3 to it to make the score of x. 6.100L Lecture 16"
1340.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALLTHE WAYS YOUCAN MAKE A SCORE OE XIN BASKETBALL? Talking Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. ""uu. if x == 1: return 1 elif x == 2: return 2 elif x == 3: All ways to make return 3 a score of x-1 else: return score co unt(x-1) +score ountx-2+score countx-3 Recursive step:Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of(x-1) or a score ofx-2) or a score of x-3 If you make a score of x-1 you can just add 1 to it to make the score of x. If you make a score of x-2 you can just add 2 to it to make the score of x. If you make a score of x-3 you can just add 3 to it to make the score of x 6.100L Lecture 16"
1348.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALLTHE WAYS YOUCAN MAKE A SCORE OE xIN BASKETBALL? Talking: Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. ""u"" if x == 1: return 1 elif x == 2: return 2 elif x == 3: All ways to make return 3 a score of x-2 else: return score_count(x-1)+score_count(x-2)+score_count(x-3) Recursive step:Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score ofx-1 or a score of x-2 or a score ofx-3 If you make a score of x-1 you can just add 1 to it to make the score of x. If you make a score of x-2 you can just add 2 to it to make the score of x If you make a score of x-3 you can just add 3 to it to make the score of x. 6.100L Lecture 16"
1362.0,87 +3 +2 85 84 86
1364.0,87 +3 +2 86 85 84
1372.0,"A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK Talking: Ana Bell def score count(x): 1, 2, and/or 3 together. Order doesn't matter. nnn if x == 1: return 1 elif x == 2: return 2 elif x == 3: All ways to make return 3 a score of x-3 else: return score_count(x-1)+score count(x-2)+score count(x-3) Recursive step:Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-1) or a score ofx-2 or a score ofx-3 If you make a score of x-1 you can just add 1 to it to make the score of x. If you make a score of x-2 you can just add 2 to it to make the score of x If you make a score of x-3 you can just add 3 to it to make the score of x. 6.100L Lecture 16"
1382.0,A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK WHAT ARE ALL THE WAYS YOU CAN MAKE A SCORE OF x IN BASKETBALL? def score_count(x): 2. and/or 3 together. Drder doesnt marter. ifx=1 return 1 elif x =2: retarn 2 All ways to make elifx==3: a score of x-3 return 3 else: return score_count(x-1)+score_count(x-2)+score_count(x-3) Recursive step: Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-2) _or ascoreof(x-3) score of(x-1 f you make a score ofx-1 you can just add 1 to it to make the score of x you make a score of x-2 you can just add 2 to it to make the score ofx. f you make a score of x-3 you can just add 3 to it to make the score ofx
1384.0,A MORE PRACTICAL EXAMPLE: PYTHON TUTOR LINK def score_count (x): if x ==1: return 1 elifx==2: return 2 All ways to make elif x==3: a score of x-3 return 3 else: return score_count (x-1)+score_count(x-2)+score_count(x-3) Recursive step: Let future function calls do the work down until base cases Ways to make a score of x means you could have made a score of (x-2) or a score of (x-3 If you make a score of x-1 you can just add 1 to it to make the score of x. f you make a score of x-2 you can just add 2 to it to make the score ofx f you make a score of x-3 you can just add 3 to it to make the score of x. 10ol Lecture 16
