start,content
772.0,3456 3 7889 5 3457 4 7890 2 3458 7891 Talking: Ana Bell MEMORY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Store 3458 ARITHMETIC Add 7889 7890 Store 7891 INT LOGTC UNIT Compare 3458 7891 Print INPUT OUTPUT 6.100LLecture1
810.0,3456 3 7889 5 3457 4 7890 2 3458 7 891 Taang Ans fin MEMORY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Store 458 DA ARTTHMETIC Add 7889 7890 Stare 7891 INT LOGTC UNIT Compare 3458 7891 Print NEPDT 5 j0oL Locture
812.0,3456 3 7889 5 3457 4 7890 2 3458 7 7891 7 euy unge MEMORY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Store 3458 LD ARITHMETIC Add 7889 7890 Store 7891 INLT T LOGIC UNIT Compare 3458 7891 Print INPUT OUTPUT 6.100LLecture 1
818.0,3456 3 7889 5 3457 4 7890 2 3458 7 7891 7 3459 True 7892 3460 7893 3461 False 7894 Add 3455 3457 Store 3458 Add 7889 890 Store 7891 Compare 3458 7891 Print
820.0,3456 3 7889 5 3457 4 7890 2 3458 7 7891 7 MEMOPY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Stere 3458 TD ARITHMETIC Add 7889 7890 Store 7891 INI LOGIC UNIT mpare 3458 7891 Print 6.1001 Lacture
828.0,3456 3 7889 5 3457 4 7890 2 7 g ruy fupg 3458 7891 7 MEMORY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Store 3458 LD ARITHMETIC Add 7889 7890 Store 7891 INT LOGIC UNIT Compare 3458 7891 Print INPUT OUTPUT 6.100L Lecture 1
840.0,3456 3 7889 5 3457 4 7890 2 = 3458 7 7891 7 Talinng Ana Bell MEMORY 3459 True 7892 3460 7893 3461 False 7894 Add 3456 3457 Store 3458 ARITHMETIC Add 7889 7890 Store 7891 LOGIC UNIT Compare 3458 7891 Print ITPUT 6.100L Leclure1
860.0,"BASIC PRIMITIVES Talking: Ana Bell Turing showed that you can compute anything with a very simple machine with only 6 primitives: left, right, print, scan, erase, no op Real programming languages have More convenient set of primitives Ways to combine primitives to create new primitives Anything computable in one language is computable in any other programming language 6.100L Lecture 1"
886.0,"BASIC PRIMITIVES Turing showed that you can compute anything with a very simple machine with only 6 primitives: left, right, print, scan, erase,no op Real programming languages have More convenient set of primitives Ways to combineprimitives tocreate new primitives Anything computable in one language is computable in any other programming language 1O0L Loaure"
904.0,"BASIC PRIMITIVES = Talking: Ana Bell Turing showed that you can compute anything with a very. simple machine with only 6 primitives: left, right, print, scan, erase, no op. Real programming languages have More convenient set of primitives. Ways to combine primitives to create new primitives. Anything computable in one language is computable in any. other programming language 6.100L Lecture 1"
906.0,"BASIC PRIMITIVES = Talking: Ana Bell Turing showed that you can compute anything with a very simple machine with only 6 primitives: left, right, print, scan, erase, no op. Real programming languages have More convenient set of primitives Ways to combine primitives to create new primitives Anything computable in one language is computable in any other programming language 6.100LLecture1"
914.0,"ASPECTS of LANGUAGES = Talking: Ana Bell Primitive constructs English:words Programming language: numbers, strings, simple operators 6.100LLecture1"
976.0,"ASPECTS of LANGUAGES alking: Ana Bell -Syntax English: ""cat dog boy"" not syntactically valid ""cat hugs boy"" > syntactically valid. Programming language: ""h1""5 not syntactically valid ""hi "" * 5 syntactically valid 6.100L Lecture 1"
998.0,"ASPECTS of LANGUAGES -Syntax English: ""cat dog boy"" not syntactically valid ""cat hugs boy"" syntacticallyvalid ""hi ""*5 > syntactically valid 51ouL Lecture 1"
1000.0,"ASPECTS of LANGUAGES -Syntax English:""cat dog boy"" not syntactically valid ""cat hugs boy""> syntactically valid. -Programminglanguage: ""Hi""5 not syntactically valid ""hi""*5 syntactically valid GlouL Lecture]"
1002.0,"ASPECTS of LANGUAGES -Syntax English:""cat dog boy"" not syntactically valid ""cat hugs I boy"" syntactically valid ""hi""*5 syntactically valid 51OuL Lecture]"
1004.0,"ASPECTS of LANGUAGES Talking Ana Bell - Syntax English: ""cat dog boy"" not syntactically valid ""cat hugs boy"" syntactically valid Programming language:""hi""5 not syntactically valid ""hi""*5 syntactically valid 6.100L Lecture 1"
1018.0,"ASPECTS of LANGUAGES -Syntax English:""cat dog boy"" not syntactically valid ""cat hugs k boy syntactically valid ""hi""*5 syntactically valid LooL Lectre"
1028.0,"ASPECTS of LANGUAGES Talking: Ana Bell - Syntax - English: ""cat dog boy"" not syntactically valid ""cat hugs boy"" syntactically valid. Programming language: ""hi ""5 not syntactically valid ""hi"" * 5 syntactically valid 6.100LLecture 1"
1034.0,"ASPECTS of LANGUAGES Talking: Ana Bell Static semantics: which syntactically valid strings have meaning English: ""I are hungry"" syntactically valid but static semantic error PL""hi""+5 syntactically valid but static semantic error 6.100L Lecture 1"
1036.0,"ASPECTS of LANGUAGES Talking Ana Bell Static semantics: which syntactically valid strings have meaning English: ""I are hungry"" syntactically valid but static semantic error PL:""hi""+5 syntactically valid but static semantic error 6.100L Lecture 1"
1072.0,"ASPECTS of LANGUAGES -Static semantics: which syntactically valid strings have meaning but static semantic error PL:""hi ""+5 > syntactically valid butstatic semantic error"
1074.0,"ASPECTS of LANGUAGES -Static semantics: which syntactically valid strings have meaning English: ""I are hungry"" syntactically valid butstatic semantic error PL: ""hi ""+5 syntactically valid but staticsemantic error JnDL Lecture"
1080.0,"ASPECTS of LANGUAGES Static semantics: which syntactically valid strings have meaning - English: ""I are hungry"" syntactically valid but static semantic error PLhi""+5 syntacticallyvalid but static semantic error 6looL Lecture 1"
1092.0,"ASPECTS of LANGUAGES Talking: Ana Bell - Static semantics: which syntactically valid strings have meaning English: ""I are hungry"" syntactically valid but static semantic error PL""hi""+5 syntactically valid but static semantic error 6.100L Lecture 1"
1110.0,"ASPECTS of LANGUAGES alking: Ana Bell Semantics: the meaning associated with a syntactically correct string of symbols with no static semantic errors. - English: can have many meanings ""The chicken is. ready to eat."" Programs have only one meaning - But the meaning may not be what programmer intended. 6.100L Lecture 1"
1162.0,"WHERE THINGS GO WRONG ralking Ana Bell Syntactic errors Common and easily caught Static semantic errors Some languages check for these before running program Can cause unpredictable behavior No linguistic errors, but different meaning than what programmer intended Program crashes, stops running. Program runs forever Program gives an answer, but it's wrong! 6.100L Lecture 1"
1206.0,PYTHON PROGRAMS alking: Ana Bell A program is a sequence of definitions and commands. Definitions evaluated Commands executed by Python interpreter in a shell Commands (statements) instruct interpreter to do something Can be typed directly in a shell or stored in a file that is read into the shell and evaluated Problem Set O will introduce you to these in Anaconda. 6.100L Lecture 1
1244.0,PROGRAMMING ENVIRONMENT: ANACONDA Talking: Ana Bell #-. coding utf-g. Usage Crected on Thu Mar 11 20:39:3e 2021 In[48]:3+2 In[49] 6.100L Lecture 1
1248.0,PROGRAMMING ENVIRONMENT: ANACONDA Talking: Ana Bell Usage Cretnr289202 tbor.cbe In[48]:3+2 In49] Code Editor 6.100L Lecture 1
1250.0,PROGRAMMING ENVIRONMENT ANACONDA Talking: Ana Sell Usage Created on Thu Mar 11 20:393 2021 DO Taqoup oyane In[48]:3+2 In[49] Code Editor 6.100L Lecture 1
1254.0,PROGRAMMING ENVIRONMENT: ANACONDA Talking: Ana Sell - coding utf-8- Usage Created on Thu Mar 11 20:39:3e 2021 In[48]3+2 In[49] Shell/Console 6.100L Lecture 1
1282.0,"File Edit Search Source Run Debug Consoles Projects Tools View Hely csab Console 1/A lecipy Python 3.8.5 default, Sep 3 2020 1 ## TYPE THIS IN THE CONSOLE - CHECK THE TYPE OF OBJECTS ## 2 type5 21:29:08) [MSC v.1916 64 bit AMD64)] 3 type(3.0) Type ""copyright"",""credits"" or ""licen alking: Ana Bell 4 for more information.. 5 ## TYPE THIS IN THE CONSOLE - CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive round3.9 I Python. 9 10 ## TYPE THIS IN THE CONSOLE -EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 f10at4+2*6-1 In [1]: 15 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## 17 pi =355/113 18 19 #Compute approximate value for pi 20 pi =355/113 21 radius = 2.2 22 area =pi*radius**2 23 circumference = pi*(radius*2) 24 25 ## CODE STYLE ## 26 27 #Example1 IPython consoleistory Line 9,Col Mem 56%"
1298.0,PROGRAMMING ENVIRONMENT ANACONDA I Talking: Ana Bell 7-coding:utf-8 - Usage Created on Thu Mar 11 20:39:3e 2021 48) + 49 Shell/Console 6.100L Lecture 1
1300.0,"OBJECTS Programs manipulate data objects Objects have a type that defines the kinds of things programs can do to them 30 Is a number We can add/sub/mult/div/exp/etc -'Ana' Is a sequence of characters (aka a string) We can grab substrings, but we can't divide it by a number. 6.100L Lecture 1"
1382.0,"OBJECTS Talking: Ana Bell Programs manipulate data objects Objects have a type that defines the kinds of things programs can do to them 30 Is a number We can add/sub/mult/div/exp/etc .'Ana Is a sequence of characters (aka a string) We can grab substrings, but we can't divide it by a number 6.100L Lecture 1"
1456.0,"OBJECTS Talking: Ana Bell Scalar (cannot be subdivided) Numbers:8.3, 2 Truth value: True, False Non-scalar (have internal structure that can be accessed) Lists Dictionaries Sequence of characters: ""abc"" 6.100L Lecture 1"
1482.0,"SCALAR OBJECTS alking: Ana Bell int -represent integers, ex. 5, -100 f1oat -represent real numbers, ex. 3.27, 2.0 bool - represent Boolean values True and False NoneType - special and has one value, None. Can use type () to see the type of an object. >>> type(5) int >>> type(3.0) float 6.100L Lecture 1"
1486.0,"SCALAR OBJECTS Talking. Ana Bell int representintegers,ex.5, -100 f1oat -represent real numbers, ex.3.27, 2.0 bool represent Boolean values True and False - NoneType special and has one value, None Can use type () to see the type of an object. >>> type(5) int >>> type(3.0) float 6.100L Lecture 1"
1530.0,"SCALAR OBJECTS 11 int -representintegers,ex.5,-100 f1oat -representrealnumbers,ex.3.27,2.0 bool -representBoolean values True and False NoneType - special and has one value, None. Can use type () to see the type of an object. >>> type(5) int >>> type(3.0) float 6.20nLLecture]"
1532.0,"SCALAR OBJECTS 11 int -represent integers,ex.5,-100 1oat-represent real numbers,ex.3.27,2.0 NoneType -special and has one value, None. Can use type () to see the type of an object. type(5) int >>> type(3.0) float 6.20nLLecture]"
1534.0,"SCALAR OBJECTS int -represent integers,ex.5, -100 f1oat -represent real numbers,ex.3.27, 2.0 - bool - represent Boolean values True and False. NoneType - special and has onevalue, None. Can use type () to see the type of an object. >>> type(5) int >>> type(3.0) float 5.2onLLecture]"
1550.0,"Edit Search Source Run Debug Consoles Projects Tools View Help Console 1/A cp Python 3.8.5defaultSep3 2020 1 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## 2 type5 21:29:08 [MSC v.1916 64 bit AMD64)] 3 type(3.0) Type ""copyright"", ""credits"" or ""licen. alking: Ana Bell 4 for more information. 5 # TYPE THIS IN THE CONSOLE -CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive 8 round3.9) Python. 9 10 # TYPE THIS IN THE CONSOLE - EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 float4+2*6-1 In [1]: type 15 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## 17 pi =355/113 18 19 #Compute approximate value for pi 20 pi=355/113 21 radius =2.2 22 area=pi*radius**2 23 circumference =pi*(radius*2) 24 25 ##CODE STYLE ## 26 27 #Example1 LSPPthonreadycondaPthon 3.8.5 Line7.Col9 Mem56%"
1566.0,"da ma soo sao saos bnq ung aSnos ae p Console 1/A cpy Python 3.8.5defaultSep3 2020 1 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## 2 type5 21:29:08) [MSC v.1916 64 bit (AMD64)] 3 type(3.0) Type ""copyright"",""credits"" or ""licen. alking: Ana Bell 4 for more information. 5 # TYPE THIS IN THE CONSOLE -CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive 8 round3.9) Python. 9 10 ## TYPE THIS IN THE CONSOLE - EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 float4+2*6-1 In [1]: type(7) 15 I 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## Out[1]: int 17 pi =355/113 18 In [2]: type 19 #Compute approximate value for pi 20 pi =355/113 type(self, /, *args, **kwargs) 21 radius = 2.2 22 23 circumference = 24 object's type typename, bases dict -> a new type 25 ##CODE STYLE## 26 27 #Example1 Mistory Line 7.Col 9 CRLF Mem56%"
1568.0,"dag ma soo saog saos bnq ung aSnos a p Console 1/A cpy Python 3.8.5 default Sep 3 2020 1 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## 2 type5 21:29:08) [MSC v.1916 64 bit AMD64)] 3 type(3.0) Type ""copyright"",""credits"" or ""licen alking: Ana Bell 4 for more information.. 5 ## TYPE THIS IN THE CONSOLE -CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive 8 round3.9 Python. 9 10 ## TYPE THIS IN THE CONSOLE - EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 float4+2*6-1 In [1]: type(7) 15 I 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## Out[1]: int 17 pi =355/113 18 In [2]: type0.0 19 #Compute approximate value for pi 20 pi =355/113 Out[2]: float 21 radius = 2.2 22 area =pi*radius**2 In [3]: 23 circumference =pi*(radius*2) 24 25 ##CODE STYLE## 26 27 #Example1 LSP Pyhon rdy Mistory condaPython3.8.5 Line 7Col9 CRLF Mem56%"
1572.0,"SCALAR OBJECTS int -representintegers,ex.5, -100 f1oat -represent real numbers,ex.3.27, 2.0 - bool - represent Boolean values True and False NoneType special and has one value, None. Can use type () to see the type of an object. >>> type(5) int >>> type(3.0) float 6.100L Lecture 1"
1580.0,"SCALAR OBJECTS alking: Ana Bell int -representintegers,ex.5, -100 f1oat -represent real numbers,ex.3.27, 2.0 bool represent Boolean values True and False NoneType - special and has one value, None. Can use type () to see the type of an object. >>> type(5) what you write into the Python shell int >>> type(3.0) float 6.100L Lecture 1"
1584.0,"int float Talking: Ana Bell 0,12... 0.00.21. 300301 ... 1.0,,3.14, . -1-2-3 -1.22-500.0 -400,-401, bool NoneType True None False 6.100L Lecture 1"
1630.0,"YOU TRY IT! In your console, find the type of: Talking: Ana Bell 1234 :8.99 :9.0 : True : False 6.100L Lecture 1"
1654.0,"Console 1/A ecpy Python 3.8.5 defau1tSep3 2020 1 ## TYPE THIS IN THE CONSOLE CHECK THE TYPE OF OBJECTS # type5 21:29:08 [MSC v.1916 64 bit AMD64)] 2 3 type(3.0) Type ""copyright"",""credits"" or ""licen alking: Ana Bell 4 for more information. 5 ## TYPE THIS IN THE CONSOLE CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive 8 round3.9 Python. 9 10 ## TYPE THIS IN THE CONSOLE EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 float4+2*6-1 In [1]: type7 15 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## Out[1]: int 17 pi =355/113 I 18 In[2]:type0.0 19 #Compute approximate value for pi Out[2]: float 20 pi =355/113 21 radius = 2.2 22 area =pi*radius**2 In [3]: 23 circumference = pi*(radius*2) 24 25 ##CODE STYLE ## 26 27 #Example1 IPython console Line7.Co9 Mem 56%"
1662.0,"d so al s Bng ng anos - Console 1/A cpy Python 3.8.5defaultSep3 2020 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## type5 21:29:08) [MSC v.1916 64 bit AMD64)] 2 3 type3.0 Type ""copyright"", ""credits"" or ""licen. alking: Ana Bell 4 for more information. 5 ## TYPE THIS IN THE CONSOLE -CONVERT TO ANOTHER TYPE ## 6 float3 7 int3.9 IPython 7.20.0 -- An enhanced Interactive 8 round3.9 Python. 9 10 ## TYPE THIS IN THE CONSOLE - EXPRESSIONS ## 11 3+2 Populating the interactive namespace from 12 4+2*6-1 numpy and matplotlib 13 type4+2*6-1 14 float4+2*6-1 In [1]: type7 15 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## Out[1]: int 17 pi =355/113 18 In [2]: type0.0) 19 #Compute approximate value for pi 20 pi =355/113 Out[2]: float 21 radius = 2.2 22 True) 23 circumference =p 24 typeobject_or_name, bases dict typeobject -> the 25 ## coDE styLe ## object's type typename, bases dict->a new type 26 In [4]: type(true) 27 #ExampLe1 LSP Pythonready condaPython3.8.5 Line 7.Col 9 CRLF Mem 56"
1664.0,"e Edin Search Source Bun Debug Consoles Projects Tools View Help - = Hunpyanu Ilalpotu Console 1/A cp 1 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## 2 type5 In [1]: type7 3 type3.0 alking: Ana Bell Out[1]: int 4 5 ## TYPE THIS IN THE CONSOLE -CONVERT TO ANOTHER TYPE ## 6 float(3) In [2]: type0.0 7 int3.9 Out[2]: float round3.9 9 10 ## TYPE THIS IN THE CONSOLE - EXPRESSIONS ## In [3]: typeTrue 11 3+2 Out[3]: bool 12 4+2*6-1 13 type4+2*6-1 14 float4+2*6-1 In [4]: typetrue 15 Traceback most recent call last): 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## 17 pi=355/113 File""<ipython-input-4-6f4d8242c3d0>"" 18 19 #Compute approximate value for pi line 1 in <module> 20 pi =355/113 type(true) 21 radius =2.2 22 area = pi*radius**2 23 NameError: name 'true' Is not defined. circumference =pi*(radius*2) 24 25 ## CODE STYLE ## 26 In [5]: 27 #ExampLe1 LSP Pthon rdy IPython corsole condaPython3.8.5 Line 7.Col 9 CRLF Mem 56% A"
1674.0,"numpy anu aur Console 1/A ecp 1 ## TYPE THIS IN THE CONSOLE -CHECK THE TYPE OF OBJECTS ## 2 type5) In [1]: type(7) 3 type3.0 alking: Ana Bell Out[1]: int 4 5 # TYPE THIS IN THE CONSOLE - CONVERT TO ANOTHER TYPE ## 6 float3 In[2]:type0.0 7 int3.9 Out[2]: float 8 round3.9 9 10 ## TYPE THIS IN THE CONSOLE - EXPRESSIONS ## In [3]: typeTrue) 11 3+2 Out[3]: bool 12 4+2*6-1 13 type4+2*6-1 14 float4+2*6-1 In [4]:typetrue 15 Traceback most recent call last): 16 ## TYPE THIS IN THE CONSOLE -VARIABLES ## 17 pi =355/113 File""<ipython-input-4-6f4d8242c3d0> 18 19 #Compute opproximate value for pi line 1, in <module> 20 pi =355/113 type(true) 21 radius = 2.2 22 area = pi*radius**2 23 circumference =pi*(radius*2) NameError: name 'true'is not defined 24 25 ##CODE STYLE ## 26 27 In [5]: #Example1 IPython corsole LSP PythonreadycondaPython3.8.5 History Line 7Col 9 Mem56% x"
1704.0,TYPE CONVERSIONS (CASTING) Can convert object of one type to another. f1oat (3) casts the int 3 to float 3.0 int3.9 casts note the truncation!) the float 3.9 to int3 Some operations perform implicit casts round3.9returns the int4 6.100L Lecture 1
