start,duration,text
403.32,6.759999999999991," And again, I'm denoting the first element of that list telling me what this list contains."
410.08,7.080000000000041," Okay, so I've got lists, master list with three sublists for my three students."
417.16,4.1200000000000045," And each one of those lists contains three elements, a string, a list, and another list."
421.28000000000003,5.399999999999977, And those two lists are then also comprised of a string and a list themselves.
426.68,5.680000000000007," So super complex, a data structure, a sort of composition or design choice that I've"
432.36,1.8400000000000318, made here.
434.20000000000005,7.519999999999982, But it solves the problem of maintaining all these different lists in separate variables.
441.72,4.839999999999975, So now let's say I wanted to write a function that gets the grades for a particular student
446.64,4.840000000000032, for either problem set or micro quizzes grades.
451.48,1.7199999999999704, This is the function that does that.
453.2,4.240000000000009," So again, it's not looking super nice."
457.44,2.0, So what is this function going to take in?
459.44,2.5600000000000023, The who is going to be a string representing the name?
462.0,2.1999999999999886," So for example, Anna."
464.2,5.520000000000039," The what will be also a string representing what information I'd like to grab, either"
469.72,2.2799999999999727, PS or MQ.
472.0,3.8799999999999955, And the data is going to be my master list of all the grades.
475.88,3.7200000000000273, So this grades equals this list of everything.
479.6,1.4399999999999977, So what is this code going to do?
481.04,6.479999999999961," Well, it has a for loop down here and a nested for loop inside it."
487.52,6.199999999999989, The outer for loop basically looks through each one of these elements here and looks at
493.71999999999997,2.4399999999999977, the element at index zero.
496.15999999999997,7.760000000000048," So either Eric, Anna, or John, and grabs only the list where that piece, the string here,"
503.92,1.6399999999999864, matches the who.
505.56,5.240000000000009," So if student at index zero equals who right here, then we found the student I'm interested"
510.8,2.319999999999993, in grabbing the information for.
513.12,1.0, Cool.
514.12,3.9600000000000364," So now I've got, I've grabbed the right piece, the right list."
518.08,4.519999999999982, And now I'm interested in their grades for a particular what?
522.6,1.7999999999999545, So either MQ or PS.
524.4,3.9600000000000364, So I do the exact same thing again for that list here.
528.36,6.759999999999991," So if I'm interested in Anna's PS grades, I've grabbed these lists here."
536.12,1.0, Right?
537.12,6.360000000000014," And then I'm going to check if the info at index zero, so either this PS or this MQ matches"
543.48,1.0, the what?
544.48,4.919999999999959," So either PS or MQ to match what I'm interested in grabbing the information, what information"
549.4,1.2000000000000455, I'm interested in grabbing.
550.6,5.600000000000023, And then I'm going to go inside this if statement if they match and then he returned the who
556.2,1.3600000000000136, in the info.
557.5600000000001,1.6399999999999864," So again, super complex."
559.2,5.199999999999932, No need to understand this that well because we're not going to use this method for long.
564.4,2.840000000000032, So this get grades here.
567.24,5.240000000000009," For example, if I grab Irox micro quiz grades and I run the code, it will return for me"
572.48,4.559999999999945," this tuple that grabs, that returns for me the name of the student."
577.04,5.399999999999977, And then this just the sub list of the thing that I was interested in in this case microquiz.
582.4399999999999,4.720000000000027, And it grabs for me all the grades and then I can then index into this returned tuple
587.16,5.440000000000055, to grab either the first quiz or the second quiz grades.
592.6,1.919999999999959," And same for Anna, right?"
594.52,6.080000000000041," In this particular case, it grabs for me just the tuple with my name and then that sub list"
600.6,4.240000000000009, with the promise grade.
604.84,2.519999999999982," Okay, so again, really messy."
607.36,5.560000000000059," I have to, I've made my design choice for how to create all these lists with sub lists"
612.9200000000001,2.919999999999959, and sub lists within those.
615.84,3.5599999999999454, And so I'd have to document that probably if I was using this method.
619.4,8.039999999999964," And then this function to grab this information, again super complex, hard to read."
627.4399999999999,3.0, So it's not really a great way to store information either.
630.4399999999999,7.0," But the idea behind this, which is to try to store some data associated with some sort"
637.4399999999999,1.759999999999991," of key, right?"
639.1999999999999,5.440000000000055," The PS or MQ or in this case, I'm storing a bunch of grades for Eric or Anna or Tom."
644.64,2.919999999999959, That idea we can explore.
647.56,3.0, And that's basically what dictionaries will do for us.
650.56,7.720000000000027," It will allow us to create data structures that map some sort of custom index, a key,"
658.28,1.0, to some value.
659.28,2.3199999999999363," So much like a book dictionary does, right?"
661.5999999999999,2.9200000000000728, It maps the word to its definition.
664.52,5.719999999999914, We'll be able to create our own dictionaries that map some object to another object.
670.2399999999999,6.080000000000041," So when we create a dictionary, we call every sort of quote unquote element in the dictionary"
676.32,1.4800000000000182, and entry.
677.8000000000001,5.159999999999968, And that entry is that mapping of a key to a value.
682.96,5.639999999999986," So just to draw a parallel with a list, we can think of a list as mapping something to"
688.6,2.0400000000000773, another something.
690.6400000000001,7.919999999999959," The thing that a list maps is this index, number 0, 1, 2, 3, in that order, right?"
698.5600000000001,5.439999999999941," So it has to start, have an element at index 0, and then that index increases by 1 from"
704.0,2.0, their own.
706.16,6.519999999999982," For each one of these indices, I'm mapping that index to some element in my list."
712.68,1.0, Right?
713.68,1.32000000000005, That's basically what the list does.
715.0,4.960000000000036," There's something associated with index 0, something associated with index 1, and so on."
719.96,4.039999999999964," So it's kind of like a very restrictive dictionary, right?"
724.0,6.960000000000036," An actual Python dictionary works in similar way, except that now I am not putting any"
730.96,3.0799999999999272, restrictions on my indices.
734.04,4.960000000000036," My indices here become these sort of custom indices, called a key."
739.0,7.7999999999999545, And so now I'm able to associate a value equivalent element in my list with that key.
746.8,6.399999999999977, So I can have an element associated with any object.
753.1999999999999,2.8799999999999955, So I am using the term value here.
756.0799999999999,6.720000000000027," And in the dictionary, the key is associated with a value, and that's one entry in the"
762.8,1.2000000000000455, dictionary.
764.0,5.159999999999968," Now this is going to be a little bit confusing, because we've been using the term value to"
769.16,3.840000000000032," refer to just some object's value, right?"
773.0,5.2000000000000455," Like, variable A has value 5, or something like that."
778.2,2.159999999999968, But now I'm going to try to make a conscious effort.
780.36,5.919999999999959," Now that we're introducing dictionary and dictionary values associated with a key, whenever"
786.28,6.2000000000000455," I'm talking about the dictionary's value to say dictionary value, just so it's not confusing."
792.48,1.2000000000000455, Just keep that in mind.
793.6800000000001,2.159999999999968, It can be a little bit confusing at first.
795.84,4.360000000000014, Now that we're using the same terminology for two different things.
800.2,4.559999999999945," So we're going to go through in this lecture, we're going to introduce a bunch of syntax"
804.76,1.5199999999999818, and operations with dictionaries.
806.28,3.3600000000000136, And there are lots of you try it exercises just to give you a little bit of practice with
809.64,4.32000000000005," the syntax, because this is kind of a syntax heavy lecture."
813.96,2.3999999999999773, So hopefully it helps a little bit.
816.36,4.840000000000032, But let's first see how to store data in a Python dictionary.
821.2,4.279999999999973," So as I mentioned, a Python dictionary stores entries."
825.48,3.240000000000009, And that entry is a key value pair.
828.72,4.360000000000014, So you're mapping one key to its value.
833.08,3.519999999999982," The key can be any immutable object, and we're going to see what this means in a little"
836.6,1.0, bit.
837.6,4.399999999999977," And the value associated with that key, or the Python value associated with that key, can"
842.0,5.360000000000014," be any object you'd like, even lists or other dictionaries."
847.36,6.7999999999999545, So the way we create a Python dictionary is by using these open and closed curly braces.
854.16,4.920000000000073," So tuples were open and closed parentheses, lists were open and closed square brackets,"
859.08,3.0399999999999636, dictionaries are open and closed curly braces.
862.12,2.8799999999999955, And this creates inside memory an empty dictionary.
865.0,6.600000000000023," So an dictionary with zero entries, so the length of that dictionary is zero."
871.6,4.67999999999995," To create a dictionary with one entry in it, again we have curly braces, and we add"
876.28,1.3600000000000136, one entry in it.
877.64,6.0," So this something colon, something else is an entry in my dictionary, one entry."
883.64,5.139999999999986," And the thing before the colon is the key, and the thing after the colon is the value"
888.78,4.980000000000018, associated with that key.
893.76,5.559999999999945," So you can think of it if we're drawing a parallel to lists, this is now mapping at this"
899.3199999999999,6.639999999999986," custom index four, we're putting element 16."
905.96,4.639999999999986," So we can also create dictionaries that aren't just full of integers, and you can mix and"
910.6,2.1200000000000045, match data types as you'd like.
912.72,6.159999999999968," But usually in dictionaries we kind of have the keys all be the same type, and the values"
918.88,2.080000000000041, all be the same type.
920.96,4.440000000000055," But you can certainly mix and match types, just like you could create lists and tuples"
925.4000000000001,6.039999999999964, full of an integer and the float and another list in mixed and matching that way.
931.44,1.8400000000000318, So here I'm creating a dictionary.
933.28,5.8799999999999955," Again open and close curly braces, starts my dictionary, and it has four elements in"
939.16,1.0, it.
940.16,4.7999999999999545," So each four entries in it, and each entry is separated by a comma."
944.9599999999999,8.080000000000041," I've got here my first entry, so it is mapping the key, and add to the dictionary value"
953.04,1.3999999999999773, B.
954.4399999999999,3.6000000000000227," My second entry maps key, and add to value A."
958.04,5.7999999999999545," Third entry maps key, and last entry maps key, and key to value A."
963.8399999999999,6.2000000000000455, So this is a dictionary that essentially maps strings to other strings.
970.04,5.519999999999982," So you can see here, I've kind of visualized the dictionary that we just created."
975.56,9.960000000000036," We've got these custom indices, so we're basically mapping names to letter grades."
985.52,1.0799999999999272, Everything okay so far.
986.6,2.840000000000032," It makes sense, I guess conceptually."
989.44,2.0," Okay, awesome."
991.44,5.719999999999914," Okay, so the first thing we'd like to do is once we have a dictionary full of a bunch"
997.16,3.400000000000091," of entries, how do we grab an entry?"
1000.5600000000001,4.599999999999909, How do we look up a value associated with a key?
1005.16,7.720000000000027," So the way we do that is in a very similar way to the way we look up an element in a list,"
1012.88,1.0, right?
1014.16,4.399999999999977," A key in a dictionary is just a custom index, right?"
1018.56,2.0400000000000773, So how did we look up an element in a list?
1020.6,5.439999999999941," So if I wanted the element at index three, I would basically say L square brackets three,"
1026.04,3.2799999999999727, and that grabs for me the value at that index.
1029.32,3.160000000000082," Well now I've got my custom indices, right?"
1032.48,3.2799999999999727, My custom indices are these strings.
1035.76,1.8800000000001091, The syntax will be exactly the same.
1037.64,5.839999999999918," I've got this custom index I'd like to look up, so I say dictionary, name, square bracket,"
1043.48,3.3199999999999363, custom index.
1046.8,6.480000000000018," So if I say grade square bracket, John Python will go in to my dictionary named grades,"
1053.28,6.720000000000027," it'll look up the key, John, and it'll return for me the value associated with that key,"
1060.0,8.599999999999909," B. So this entire expression here is, evaluates or gets replaced with the string B."
1068.6,4.319999999999936," Just like when we indexed into a list, L square brackets three, we replaced that entire"
1072.9199999999998,4.600000000000136," indexing operation with the value of the element at that location, right?"
1077.52,2.480000000000018, So similar here.
1080.0,5.7199999999998," If I try to index into a dictionary and that key doesn't exist, so notice my dictionary"
1085.7199999999998,3.520000000000209," has no string grace, Python will give me a key error."
1089.24,5.039999999999964, So if you run code with dictionaries and you get a key error exception being raised
1094.28,8.039999999999964," in the console, you'll know that you're trying to index into a key that doesn't exist."
1102.32,7.600000000000136," So the question might be, yes, we're able to look up a value, right, given a key."
1109.92,2.439999999999827, Can we do the same thing but backwards?
1112.36,6.480000000000018," Given a key, sorry, given a value like A, B, C, whatever, can we look up a key associated"
1118.84,1.0, with that value?
1119.84,1.5199999999999818, And the answer is no.
1121.36,4.680000000000064, You'd have to write some sort of loop or some sort of code that goes through every item
1126.04,7.0, in my dictionary to check each value and see whether the key associated with that value
1133.04,1.9600000000000364, is equivalent to the one I'm looking for.
1135.0,4.039999999999964, So there is no nice expression to do that backward operation.
1139.04,3.2000000000000455, And that's because the values in my dictionary can be repeated.
1142.24,6.1599999999998545," So if I look up the value B, right, and I want what's the key associated with B, well,"
1148.3999999999999,1.2799999999999727, there's actually two of them.
1149.68,2.400000000000091, So how does Python know I want both of them?
1152.0800000000002,2.0399999999999636, How does it know I want only one of them?
1154.1200000000001,3.4400000000000546," How does it know I want maybe a list of all these things it doesn't, right?"
1157.5600000000002,5.599999999999909, So you'd have to write code that does something for that operation.
1163.16,2.2799999999999727, And we're going to see how to do that later.
1165.44,4.920000000000073," Okay, so let's have you work on this, you try it, and this is just an exercise in looking"
1170.3600000000001,1.2799999999999727, up a value.
1171.64,4.599999999999909, So this is a function I'd like to write according to the specification.
1176.24,2.6800000000000637, So it's called find grades.
1178.92,3.2000000000000455," Grades is a dictionary, mapping student names to grades."
1182.1200000000001,4.7999999999999545, So string to string exactly like we've seen in the previous slide.
1186.92,3.7999999999999545, And students is going to be a list of student names.
1190.72,4.960000000000036," So in the example here, I've got my input dictionary, this thing we just saw."
1195.68,4.440000000000055," And then my list of student grades is, for example, you know, these two strings mat and"
1200.1200000000001,1.5199999999999818, Katie.
1201.64,4.559999999999945," For a bunch of these questions, especially even on microquiz and things like that, if"
1206.2,6.720000000000027, it gets a little confusing when I try to write the specification in a very detailed way
1212.92,4.079999999999927, to make it clear what I'd like from this function.
1217.0,4.920000000000073," It's important to try to use the example to help you figure out what we'd like, because"
1221.92,4.440000000000055," we're writing the specification in a general sense, but the example should hopefully make"
1226.3600000000001,2.6799999999998363, things really clear for what we'd like.
1229.04,6.560000000000173," So in this particular case, what we want the function to return is a list of the grades"
1235.6,2.519999999999982, for the students being pasted.
1238.12,4.6400000000001," So we look up mat, we see their grades as c, we look up Katie, their grade as an a, so"
1242.76,5.399999999999864," I want to return the list c, a, in the same order that I passed in my students."
1248.1599999999999,3.5599999999999454," So I'll give you a couple of minutes to work on that, and then we can write it together."
1251.7199999999998,6.520000000000209, So that's line 94.
1258.24,3.6799999999998363, So this is just the exercise on looking up values in the dictionary.
1261.9199999999998,1.0, All right.
1262.9199999999998,2.240000000000009, Does anybody have a start for me?
1265.16,2.0," Yes, please."
1267.16,10.319999999999936," Yep, El knew how about that."
1277.48,3.0, So this will be my results list.
1280.48,1.0, Yep.
1282.48,1.0," Yep, for loop."
1296.48,9.11999999999989," Yep, so grade square bracket LM looks up the value associated with my student named LM."
1305.6,4.160000000000082, And maybe we can save it like this grade equals this.
1309.76,1.8399999999999181, And then you set a pen.
1311.6,6.0," Yep, so we can do el knew dot append the grade."
1317.6,2.0, Anything else?
1319.6,1.0," Yep, a return."
1320.6,3.0, So we can return el knew.
1323.6,1.0, Yep.
1324.6,2.480000000000018, So very reasonable code.
1327.08,3.519999999999982, I like it a lot.
1330.6,3.6400000000001," You know, besides the first lecture, I don't know that we've written any code that didn't"
1334.24,1.0, involve a loop.
1335.24,5.440000000000055," So your best bet for writing code, you know, for any sort of thing in this class is to think"
1340.68,1.7999999999999545, what loop can I do.
1342.48,9.0," So let's run the code, and it should return for me C, A, and it does."
1351.48,4.6400000000001," Now that we can iterate, so I mentioned this before, but once we're iterating over, you"
1356.1200000000001,3.6799999999998363," know, tuples and lists and things like that, one thing I would add it just for debugging"
1359.8,6.2000000000000455," purposes is say something like LM is, and then you can, you know, say like an example of"
1366.0,3.4400000000000546," what it could be, like Anna or Matt or whatever."
1369.44,5.879999999999882," It could be just to remind yourself that that thing, that loop variable is a string."
1375.32,3.480000000000018, And so it's one less thing to remember as you're writing for their code.
1378.8,3.0, This is really nice.
1381.8,7.559999999999945," Okay, so dictionaries are already proving to be really, really useful."
1389.36,5.039999999999964, You can create values associated with custom indices.
1394.3999999999999,4.6400000000001," And if we want to grab the value associated with that custom index, it's really just a"
1399.04,6.0," matter of indexing using a key, using that specific key, much like we did indexing into"
1405.04,1.4800000000000182, a list.
1406.52,1.0, No need to loop.
1407.52,5.599999999999909," None of that, you know, iteration, it's just in a single line of code that indexes into"
1413.12,2.0799999999999272, the list.
1415.1999999999998,3.7200000000000273," So let's see a few more operations before we do the next, you try it."
1418.92,5.400000000000091, So I've got my list of grades that we've been working with in the past couple of slides.
1424.3200000000002,4.399999999999864, Let's say that we now want to add a new student in their grade.
1428.72,7.440000000000055, The way we do that is very similar to the way that we would add an element to a list
1436.16,3.2799999999999727, once we already have an index for that list.
1439.44,1.0, Right?
1440.44,3.759999999999991, Here notice we don't actually have a slot for grace.
1444.2,3.2799999999999727, Yet I'd like to add her to my dictionary.
1447.48,1.6800000000000637, That's okay.
1449.16,6.720000000000027," With this particular syntax here, so grades at key grace, if Python does not find grace"
1455.88,4.079999999999927," in my list in my dictionary of keys, it'll just add her."
1459.96,2.240000000000009, Okay?
1462.2,1.3999999999998636," Which is really nice, right?"
1463.6,2.6800000000000637, I don't need to check if she's already in there.
1466.28,1.0, There's no looping.
1467.28,5.6400000000001," You just say grades at grace equals a, boom, it adds it for you."
1472.92,3.119999999999891, What if I want to change an entry in my dictionary?
1476.04,4.0," Well, let's say I want to change grace as grade to a C."
1480.04,3.839999999999918, Grades at custom index grace equals C.
1483.8799999999999,3.040000000000191," We'll go in, look at my keys."
1486.92,4.319999999999936," When grace didn't exist, Python added her with her value."
1491.24,5.720000000000027," But she already exists there, so Python will just overwrite her value."
1496.96,2.0399999999999636, So really nice.
1499.0,3.9200000000000728, Something to look out for in case you already have values in the dictionary.
1502.92,2.9199999999998454, You want to be careful if you actually do want to overwrite things.
1505.84,1.9200000000000728," But it's really, really nice behavior."
1507.76,3.1599999999998545," And it's different than lists, right?"
1510.9199999999998,3.0800000000001546, Especially adding an entry to the dictionary.
1517.04,3.4400000000000546, You can delete entries much like we deleted entries from a list.
1520.48,2.839999999999918, We use the Dell function.
1523.32,6.720000000000027, And the Dell function says what entry you'd like to delete from what lists.
1530.04,5.079999999999927," So here we just say the name of our dictionary at index, yeah."
1535.12,7.0, So this will completely remove Anna and her value and the value associated with Anna from the dictionary.
1546.3999999999999,5.960000000000036," So what I want to make a note of is that our dictionary is being mutated with all of these different methods,"
1552.36,2.519999999999982," or all of these different functions, right?"
1554.8799999999999,3.759999999999991," So here, when I added grace, I've mutated my original dictionary, right?"
1558.6399999999999,4.839999999999918," The animation didn't make a copy of this dictionary with grace added,"
1563.4799999999998,1.6000000000001364, leaving the original unchanged.
1565.08,4.599999999999909, I've literally gone in and mutated my original dictionary to add grace.
1569.6799999999998,3.519999999999982, I've mutated the original dictionary to change her grade.
1573.1999999999998,4.040000000000191," I've mutated the original dictionary to remove Anna from the dictionary, right?"
1577.24,3.8799999999998818, So all these functions are actually mutating my dictionary.
1583.24,7.679999999999836," Okay, one other very useful thing that you can do with dictionaries is to check if a key is in my dictionary."
1591.92,3.519999999999982," So we do this using the inoperator, the in keyword."
1595.44,5.480000000000018," We've seen the in keyword being used to check if an element is in a list,"
1600.92,4.079999999999927," to check if a substring or a character is in a string,"
1605.0,2.160000000000082, to check if some element is in a tuple.
1607.16,5.559999999999945, We can also use it to check if an element or a key is in my dictionary.
1613.72,3.6800000000000637," So I want to make a note, it's only checking the keys."
1617.4,3.0, It does not look for the values in the dictionary.
1620.4,3.9200000000000728, We'll see how to check if some value is in the dictionary in a little bit.
1624.3200000000002,4.1599999999998545, But the in keyword specifically only looks at the keys in the dictionary.
1628.48,2.9600000000000364," So if I have the expression, you know,"
1631.44,4.920000000000073," the string, John is in grades, Python only looks at the keys and say,"
1636.3600000000001,1.4400000000000546," yep, there it is."
1637.8000000000002,1.6799999999998363, I don't care what values associated with it.
1639.48,2.8400000000001455, I just care that it's in my keys.
1642.3200000000002,4.279999999999973," So this entire expression here, John in grades will evaluate."
1646.6000000000001,1.9600000000000364, So we replaced with true.
1648.56,4.079999999999927," Daniel obviously is not in my dictionary keys, so it returns false."
1652.6399999999999,3.0800000000001546," B is not in my dictionary keys,"
1655.72,3.759999999999991," even though it's in my values, it still returns false,"
1659.48,1.759999999999991, because it only looks at the keys.
1664.76,3.6399999999998727," All right, let's have you try this exercise."
1669.6399999999999,3.2000000000000455, So function is called find in L.
1672.84,4.759999999999991," Again, we can use the specifications and the example to help us figure out"
1677.6,2.3599999999999, what we'd like from this function.
1679.9599999999998,5.0, So Ld is going to be a list of dictionaries.
1684.9599999999998,4.720000000000027," So in the example here, I've got three dictionaries defined."
1689.6799999999998,4.400000000000091," And the first parameter here, the thing being passed as Ld,"
1694.08,4.0," is the list with d1, d2, d3 as my elements."
1698.08,3.6399999999998727, And k is just an integer.
1701.7199999999998,4.440000000000055, What I'd like to do is return true from the function
1706.16,6.480000000000018, if that k is a key in any of these dictionaries and false otherwise.
1712.64,5.319999999999936," So as soon as I see a key that matches k, I want to return true."
1717.96,6.720000000000027," So in this example here, when I look for the k2 inside these dictionaries,"
1724.68,2.0," d1 doesn't have it, but d2 has it."
1726.68,2.519999999999982, So I would return true.
1729.2,3.880000000000109," When I look for 25 in that same list of dictionaries,"
1733.08,6.559999999999945," 25 is a value in one of these in d3, but it's not a key in d1, d2, or d3."
1739.6399999999999,1.1200000000001182, So that would return false.
1745.0,6.039999999999964," All right, so that's just a little lower line, 115."
1751.04,3.480000000000018, Give you a couple moments and then we can write it together like usual.
1754.52,1.5199999999999818," All right, does anyone want to start me off here?"
1756.04,3.599999999999909, So how can we do this?
1759.64,4.480000000000018," Create a loop, yes?"
1764.1200000000001,1.4800000000000182, Four.
1765.6000000000001,11.079999999999927," Yeah, okay, so that means that d is, I can say like k1 mapped to v1 or something like that,"
1776.68,1.0, right?
1777.68,3.480000000000018, A key to a value.
1781.16,13.839999999999918," If k in d, so that will check for me my keys in that particular dictionary that I'm looking at right now."
1795.0,3.9200000000000728," Yep, we can immediately return true."
1798.92,6.6400000000001," Right, as soon as we found it, no need to check the other dictionaries, just pop out of the function and return true."
1811.72,4.759999999999991, Same inside the if or inside the four outside the four.
1816.48,2.7999999999999545," Outside the four, we can return false."
1819.28,1.6400000000001, Yep.
1820.92,3.7999999999999545, I like this code a lot.
1824.72,4.039999999999964, It uses this inoperator to do that the task.
1828.76,7.600000000000136," So the return false outside of the four works really well because if I've gone through every d inside ld here,"
1836.3600000000001,3.8799999999998818, then I'm checking every single dictionary.
1840.24,8.920000000000073," As soon as I find one that has that key, this return true acts like a break and a return."
1849.16,6.759999999999991," Right, so breaks out of the loop and returns immediately and it doesn't return false."
1855.92,7.879999999999882," But if I've gone through every dictionary and didn't find the key matching k, then I return false."
1863.8,10.200000000000045, Did anybody try it a different way or is this?
1874.0,3.1599999999998545," We could certainly try it with a boolean flag, right?"
1877.1599999999999,6.720000000000027, We could flag the fact that we found it through some loop and keep track of it and at the end just return that flag.
1883.8799999999999,1.2000000000000455, That's another way to do it.
1885.08,5.600000000000136, But this is probably the most pathetically.
1890.68,2.6800000000000637," So we can run it on these two examples here, right?"
1893.3600000000001,6.759999999999991, So I'm expecting to looking up to return true and looking up 25 to return false and it does.
