start,duration,text
1544.44,1.2000000000000455," So you see the difference, right?"
1545.64,2.5599999999999454," The student is the iteration, right?"
1548.2,2.160000000000082, They ask everybody on staff.
1550.3600000000001,2.3599999999999, So they interact with everybody on staff.
1552.72,8.88000000000011," But in recursion, the student is basically hung up waiting for an answer until we've gone down all these chain of function calls."
1561.6000000000001,1.8399999999999181, And the answer has been built back up.
1563.44,3.3199999999999363, So the student is not keeping track of the answer at all.
1566.76,4.320000000000164, They only get the final answer at the end.
1571.0800000000002,1.6799999999998363, Would that help at all?
1572.76,2.040000000000191," Okay, I refine this example a couple of times."
1574.8,3.3199999999999363, Hopefully this is good.
1578.12,4.7999999999999545," So the big idea in recursion here is got, I've got these, quote unquote, earlier function calls, right?"
1582.9199999999998,7.8400000000001455," The ones I've made way back at the beginning, these function calls are just waiting on results to come back."
1590.76,2.7200000000000273, They're not doing any useful work at the beginning.
1593.48,8.480000000000018, They only do useful work when they're assembling the results after getting a return back from later function calls.
1601.96,5.079999999999927, So hopefully that gives you a sense of how we can apply recursion.
1607.04,1.8800000000001091, Now what exactly is recursion?
1608.92,8.519999999999982," So algorithmically, it's a way for us to come up with some solutions to some problems in this dividing conquer approach or decrease in conquer approach, right?"
1617.44,1.6399999999998727, You have your original problem.
1619.08,6.240000000000009, You divide it so much into the same problem just slightly changed until you reach a base case.
1625.32,9.440000000000055, That base case can kick off the conquer step and start passing back a value that you can start assembling from your earlier function calls.
1634.76,7.559999999999945," Okay, now semantically as we saw in the example where we multiplied the functions, we've got a function that calls itself."
1642.32,6.599999999999909, Obviously it's not calling itself with the exact same parameters because that would lead to infinite recursion and that's not what we want.
1648.92,8.279999999999973, We're going to call ourselves with a slight change in our parameters in such a way that we will reach our base case.
1657.2,10.279999999999973," And once we reach the base case, then again, we kick off the conquer step and we can start reassembling back and you saw how the function calls do that when they help each other back up."
1667.48,2.7200000000000273," Okay, I'm going to give you a couple of minutes to try this."
1670.2,4.519999999999982, So complete the function that calculates and to the power of p for these variables.
1674.72,6.960000000000036," So if you come up with the mathematical definition, it will be a pretty straight translation to code."
1681.68,2.519999999999982, I did include two base cases here.
1684.2,4.960000000000036, So maybe a base case is when n is zero and another base case is when n is one.
1689.16,4.319999999999936, Figure out what you should return and then how to write this recursive step.
1693.48,7.6400000000001, So I've got line 50-50 ish.
1701.1200000000001,3.3199999999999363, This is where I can type in the code.
1704.44,4.319999999999936," All right, what's my first base case?"
1708.76,3.6000000000001364, Yeah.
1712.3600000000001,5.0," Yep, if p is equal to zero, then we can return one."
1717.3600000000001,1.7200000000000273," Oops, just one time."
1719.0800000000002,7.599999999999909, What's another base case?
1726.68,2.9200000000000728, P is one.
1729.6000000000001,1.0399999999999636, We can return n.
1730.64,1.1199999999998909, Awesome.
1731.76,2.6400000000001, How about my recursive step?
1734.4,7.0," Yep, we can return n times."
1741.4,8.759999999999991, Like this.
1750.16,2.7200000000000273, Now let's assume I don't know how to do star star.
1752.88,3.2799999999999727, How do you rewrite this in terms of the thing we're trying to write?
1756.16,1.8399999999999181, There was a solution back there.
1758.0,2.6000000000001364, How are the score would occur in the way?
1760.6000000000001,1.3999999999998636," Yep, we can do that too."
1762.0,1.2000000000000455," Yep, exactly."
1763.2,5.2000000000000455," So here we're assuming that we don't know the star star operator, right?"
1768.4,2.9600000000000364, Otherwise this would be a very easy function to write.
1771.3600000000001,3.839999999999918, We are trying to define the star star operator ourselves using this function in power
1775.2,2.0399999999999636, recur.
1777.24,5.079999999999927, So we're just going to call it again down here with n and p minus one.
1782.32,7.480000000000018," So if we run it, this will give us eight."
1789.8,6.480000000000018, So yeah.
1796.28,1.240000000000009," Yes, a great question."
1797.52,1.5599999999999454, What is the necessity of this?
1799.08,1.2799999999999727, There is no necessity.
1800.36,5.160000000000082, I actually just included it there to just show you how we can have two base cases.
1805.52,4.240000000000009," So in this particular case, we would actually never hit this one."
1809.76,5.599999999999909," If the n is greater than one, because we always stop here."
1816.36,2.240000000000009," If the user gives us zero, we would just return that one."
1818.6,4.240000000000009, But it would work if we completely removed that as well.
1822.84,3.0, Great question.
1825.84,6.319999999999936," Okay, let's look at one more example."
1832.1599999999999,3.6400000000001, This one is the one that I'm going to ask for some participation.
1835.8,3.0799999999999272, I would like four of you to come down with me.
1838.8799999999999,4.160000000000082," But before we do that, let's think about factorial."
1843.04,5.480000000000018, So the definition of n factorial is n times n minus one times n minus two times n minus
1848.52,2.0399999999999636, three down to one.
1850.56,1.240000000000009, What is a base case?
1851.8,3.0799999999999272, What is the simplest thing that we know the factorial of?
1854.8799999999999,4.800000000000182, You guys tell me.
