start,duration,text
226.88,5.840000000000003," So while function is being executed because of a function call, if the function reaches"
232.72,6.1200000000000045," the end of all of these indented lines here, right, and everything that's indented, if"
238.84,5.240000000000009," it reaches the end and no return statement has been hit, then Python automatically returns"
244.08,1.0, none.
245.08,2.1999999999999886," Okay, so this is the line without a return statement."
247.28,5.0800000000000125," You can think of this code as basically behind the scenes, Python putting this little line"
252.36,2.4399999999999977, at the bottom that says return none.
254.8,4.0400000000000205," Okay, now this is not something that we would ever write."
258.84000000000003,4.199999999999989," You just do the operations, maybe you print some stuff out, and then you just omit the"
263.04,4.279999999999973, return keyword if you want to return none from the function.
267.32,6.240000000000009," And none is this, uh, none type is, is of, of value that is of type none type."
273.56,4.1200000000000045," We talked about it back in maybe lecture one or two, and we haven't really used it that"
277.68,2.0, much since.
279.68,4.319999999999993," But basically you think of it as just having the type none type, and there's just one"
284.0,1.6399999999999864, value associated with it.
285.64,1.0, None.
286.64,5.400000000000034, And usually we use this value to represent the absence of a value in our code.
292.04,5.319999999999993," So let me just run some code first, just to show you exactly some of the kind of, uh, things"
297.36,4.800000000000011," you might observe when you, when you write code that doesn't have a return statement."
302.16,4.079999999999984," So here, uh, I promise this is the last time we're going to see is even."
306.24,4.319999999999993," Um, so here I have two versions of the is even function."
310.56,5.360000000000014," So I have one that I named is even with return, and I have one that is named is even without"
315.92,1.0, return.
316.92,1.0, Okay.
317.92,2.1200000000000045, They do very similar things.
320.04,5.240000000000009, The difference is that this one has a return statement where I return whether the remainder
325.28000000000003,6.139999999999986," is equal to zero, and this one has no return statement, but it just prints whether the"
331.42,2.5," returns, the remainder is equal to zero."
334.40000000000003,0.5199999999999818, Okay.
334.92,5.1200000000000045," So let's look at, uh, running the code with, uh, is even with return."
340.04,5.9599999999999795," And as we're doing so, this first, uh, function will be a recap of last lecture, kind of tracing"
346.0,3.3600000000000136, through what happens when we make a function call.
349.36,6.639999999999986," So I've uncommented this line, and now I'm running line 13."
356.0,5.080000000000041," So when Python sees this file, it basically sees this function definition, and this is"
361.08000000000004,2.1200000000000045," not code that runs yet, right?"
363.2,4.199999999999989, It's just telling Python that I've created this function inside memory.
367.4,6.560000000000002," When I have this line being run, that's when the function is actually being called, and"
373.96,2.0, actually being run.
375.96,7.78000000000003," So I is replaced with a parameter three, and at this point, the body of the function is"
383.74,1.0, executed.
384.74,5.17999999999995, So the first thing that we tell the function to do is print the string with return.
389.92,3.6399999999999864," So if I run it, you'll see it prints with return."
393.56,4.400000000000034," Then it calculates this variable remainder, which is going to be one, right?"
397.96000000000004,2.1999999999999886, Because 3% 2 equals one.
400.16,3.740000000000009, And then I'm going to return whether one equal to zero.
403.90000000000003,1.5, So that's going to be false.
405.40000000000003,5.159999999999968," So as soon as we see this return statement, Python returns out of this function call, and"
410.56,4.840000000000032, replaces the function call entirely with the return value.
415.4,5.240000000000009, So this entire line after the function call is executed is replaced with false.
420.64,2.599999999999966, So I've just noted that here.
423.23999999999995,2.3600000000000136," We're not doing anything with this return, right?"
425.59999999999997,8.04000000000002," All we're doing is making the function call, and it just kind of sits online 13."
433.64,5.560000000000002," In order to see the result of the function call, we saw last lecture that we actually"
439.2,4.399999999999977," wrap the function call around a print statement, right?"
443.6,3.759999999999991," And the function calls in that sense are kind of just expressions, right?"
447.36,1.3600000000000136, They do some work.
448.72,5.279999999999973," Python evaluates them to some value, and then replaces that function call with the value."
454.0,6.160000000000025," So if we wrap is even with return 3, this function call around with a print statement."
460.16,1.2799999999999727, Python does the whole thing again.
461.44,1.080000000000041, I use 3.
462.52000000000004,2.1999999999999886, It returns false.
464.72,4.0, And this line effectively becomes print parentheses false.
468.72,1.240000000000009," And we know what that does, right?"
469.96000000000004,2.9599999999999795, It just prints false to the screen.
472.92,1.6399999999999864, There it goes.
474.56,4.520000000000039," Notice we still did this print statement because as part of the function body, we tell it"
479.08000000000004,2.9599999999999795, to do this print.
482.04,4.800000000000011, Everyone okay so far?
486.84000000000003,6.599999999999966, So now let's see what happens when we run this function is even without return.
493.44,1.0, So very similar.
494.44,5.960000000000036, I've just created an extra parameter here or variable here just to show you that you
500.40000000000003,1.5, can.
501.9,5.920000000000016, So this function is even without return 3 is being run on line 27.
507.82,2.8000000000000114, So I is 3.
510.62,2.8799999999999955, This function will print without return.
513.5,3.840000000000032, And then it calculates remainder to be 1.
517.34,4.239999999999895," And then has rem will be false, right?"
521.5799999999999,3.6400000000001, So the variable has rem will have a value of false.
525.22,5.199999999999932," And then as part of the function body, we're going to print the value of has rem, which"
530.42,1.3999999999999773, is false.
531.82,4.279999999999973, So this line here will actually print for me without return.
536.1,5.680000000000064, And then this thing false.
541.7800000000001,4.599999999999909, And then the function has no return statement explicitly in there.
546.38,6.240000000000009, So you think about it like Python implicitly adds this return none at the end of the
552.62,1.32000000000005, function call.
553.94,1.0, We don't add this.
554.94,3.6399999999999864, I just wrote it there just to show you that Python would add a line such as this when
558.58,4.32000000000005," it reaches the end of the function, but you would never add it."
562.9000000000001,7.0, So that means that the entire function call is replaced with none.
569.9000000000001,1.0, OK.
570.9000000000001,7.0, So what happens when you put print in the definition?
577.9000000000001,5.240000000000009, What happens when you put print in the definition versus around the function call?
583.1400000000001,2.3999999999999773, Versus that what you put return in the definition.
585.5400000000001,1.6000000000000227, Versus when you put return in the definition.
587.1400000000001,1.2399999999998954, So that's the next line.
588.38,6.440000000000055," So in the next one, if we were to do what we did before, which is let's print the result"
594.82,1.8799999999999955, of the function call.
596.7,3.2799999999999727," Well, Python will do everything we just did, right?"
599.98,2.240000000000009, So it'll print without return.
602.22,1.9599999999999227, It'll print false.
604.18,5.400000000000091, But then it'll additionally print the return from the function call.
609.58,6.4799999999999045," So if the return is none, this line effectively becomes print none."
616.06,3.759999999999991, So what we end up seeing or what the user would end up seeing if they actually run this
619.8199999999999,5.1200000000000045," program is they'll see without return, they see false, and then they see this extraneous"
624.9399999999999,3.0399999999999636, none in the console.
627.9799999999999,3.240000000000009, So you'll see probably this in problem set two.
631.2199999999999,3.8799999999999955, You'll probably encounter an error such as this and maybe problem set three.
635.0999999999999,1.6000000000000227, But don't be scared.
636.6999999999999,4.1200000000000045," Whenever you see a none out in the console, it just means you have to be careful about"
640.8199999999999,2.080000000000041," the function that was called, right?"
642.9,3.0, You probably forgot to return something.
645.9,4.600000000000023," And instead, we're just printing the correct value within the function, but just never"
650.5,1.0, returned it.
651.5,3.480000000000018, So that's just something to be wary of.
654.98,3.199999999999932, Should you always be good friends with their friends?
658.18,1.5199999999999818," Yeah, so that's a good question."
659.6999999999999,1.240000000000009, Should you always use return?
660.9399999999999,2.240000000000009, It depends on what you want in the function to do.
663.18,3.0400000000000773, Most functions are useful because they go off on their own.
666.22,2.839999999999918, They do a task and they get a value at the end.
669.06,2.7200000000000273, And they pass the value back to whoever called it.
671.78,2.840000000000032, And then you can use that function with many different inputs to give you many different
674.62,1.0, outputs.
675.62,3.919999999999959, So usually you'd want to make functions that return something that you can then do something
679.54,5.039999999999964, else with in another part of the program.
684.5799999999999,7.2000000000000455, The prints within the functions should usually be maybe for debugging or for the status
691.78,4.080000000000041," of the function, what part is executing or something like that."
695.86,4.480000000000018," And then when you run the function that it will give you the return, if you print in"
700.34,2.3600000000000136," the function, that's what does it know."
702.7,1.0, Exactly.
703.7,4.519999999999982," If the function is not returning anything, then it'll do ill print none."
708.22,1.0, Right.
709.22,3.840000000000032," But if the function is returning something, it will print, right?"
713.0600000000001,4.519999999999982," If you wrap it with a print, it'll print whatever got returned."
717.58,3.759999999999991, Okay.
721.34,3.1200000000000045, So let's have you work on this.
724.46,3.080000000000041," Actually there's nothing to write, but think about it."
727.5400000000001,2.759999999999991, So I've got four lines of code here.
730.3000000000001,5.039999999999964," Add 1,2, print, wrap that around the print statement, multiple three comma four, and then add"
735.34,1.2799999999999727, that around a print statement.
736.62,8.360000000000014, So try to trace through and tell me what outputs each function call will give me.
744.98,2.0," So add 1,2, what happens?"
746.98,1.5600000000000591, What do you think the output of this function is?
748.54,8.32000000000005, What gets printed to the screen?
756.86,1.6399999999999864, What is it?
758.5,5.519999999999982, Am I telling it to print anything?
764.02,1.0, That's the question.
765.02,1.0, Yeah.
766.02,2.5599999999999454," So nothing is actually printed to the screen, right?"
768.5799999999999,5.400000000000091," Because in the function call add comma 2, right, we basically map the parameters one at"
773.98,1.0, a time.
774.98,1.0," X is 1, Y is 2."
775.98,1.3599999999999, That was good.
777.34,2.3600000000000136, We return 3.
779.7,6.039999999999964, And so this entire function call is replaced with 3.
785.74,4.040000000000077," But we never told that line of code to print that result, right?"
789.7800000000001,2.3999999999999773, So there's nothing printed in this case.
792.1800000000001,10.360000000000014," Well, what if we wrap this in a print statement?"
802.5400000000001,2.199999999999932, Is anything printed in this case?
804.74,1.0, Yes.
805.74,1.0, What is printed?
806.94,1.1599999999999682," Yeah, exactly, right?"
808.1,3.0, The add itself gives me 5.
811.1,3.080000000000041, And so I'm telling it to print 5.
814.1800000000001,1.759999999999991, What about the next one?
815.94,1.4799999999999045," Multi, what is that?"
817.42,2.9200000000000728," 4, 3, 4."
820.34,6.199999999999932, Is anything printed as a result of running this line?
826.54,3.32000000000005," I heard some yes, some no."
829.86,2.240000000000009," Yeah, the print is in the function exactly."
832.1,4.600000000000023, So just because it's a function call doesn't mean we don't print
836.7,0.7599999999999909," anything, right?"
837.46,3.080000000000041, We need to check out what the function is actually doing.
840.5400000000001,4.959999999999923," So in molt, X gets mapped to 3, Y gets mapped to 4,"
845.5,3.9600000000000364, and the function body itself says to print the result.
849.46,5.1200000000000045," So this will print as a part of the body, right?"
860.1,0.6800000000000637, Prince the 12th.
863.74,2.840000000000032," Anything else, a prince?"
866.58,2.32000000000005, No.
868.9000000000001,3.1200000000000045," And lastly, what if we put a print statement"
872.0200000000001,5.079999999999927," around the molt 4, 5?"
877.1,3.080000000000041, What will that print?
880.1800000000001,1.6000000000000227," Yeah, exactly, 20 than none."
881.7800000000001,4.839999999999918, So the molt itself is going to print same as there.
886.62,3.240000000000009, It prints the 20.
889.86,6.080000000000041, So the function call returns none.
895.94,3.67999999999995," So this entire function call basically is replaced with none,"
899.62,2.400000000000091, and the line then becomes the print none.
902.0200000000001,3.3999999999999773, So this will print the none to the screen.
905.4200000000001,3.159999999999968, So there's actually four print outs generated
908.58,2.7200000000000273," from these four lines, right?"
911.3000000000001,2.5599999999999454," The first one generates nothing, but the last one"
913.86,2.1200000000000045, generates two lines of print outs.
918.7,1.919999999999959, Any questions about this example?
920.62,0.7600000000001046, Yes.
921.3800000000001,1.919999999999959," You go over the white print 7, 9."
923.3000000000001,1.4399999999999409, This one here?
924.74,3.7999999999999545," Yeah, so the molt, check out what it's doing."
928.54,1.8799999999999955, It's doing a print statement.
930.42,3.7600000000001046, So that 20 gets printed out to the console.
934.1800000000001,1.6399999999999864, But what's the return value of molt?
938.7,1.240000000000009," There is no return, right?"
939.94,3.919999999999959," So if there's no return, Python adds the none."
943.86,2.32000000000005, That's just something that's implicitly done.
946.1800000000001,2.3199999999999363," So the return from molt, because it doesn't actually"
948.5,1.5600000000000591," have an explicit return, is none."
950.0600000000001,3.1200000000000045," So we're asking it to print the return, which is none."
955.1800000000001,2.0, OK.
957.1800000000001,2.7999999999999545, So a couple words on return versus print.
959.98,5.2000000000000455, So the return only has a meaning inside a function.
965.1800000000001,4.67999999999995," So as an example, if I just have this file open"
969.86,3.5599999999999454," and I have returned 5, just randomly that's not"
973.42,3.080000000000041," within a function definition, already I'm in trouble."
976.5,0.9600000000000364, You see that red X.
977.46,3.67999999999995," And if I run that code, Python gives me a syntax here."
981.14,1.3999999999999773, This one's pretty easy to debug.
982.54,2.080000000000041, There's a return outside of a function.
985.22,2.67999999999995, There it is.
987.9,2.3600000000000136, So return only has a meaning inside a function.
990.26,2.800000000000068, It basically says this function has done some work for me
993.0600000000001,2.7199999999999136, and it's returning back this value.
995.78,2.3999999999999773, Print statements can be put wherever you'd like.
998.18,3.480000000000018," Inside functions, outside functions, wherever you'd like."
1001.66,2.1200000000000045, And they all get executed.
1003.78,2.9200000000000728, You can have many return statements inside a function.
1006.7,2.6399999999999864, Like if you have a function that returns 0
1009.34,4.240000000000009," if some condition applies or 1 if some other condition applies,"
1013.6600000000001,2.7199999999999136, then you can have those two return statements.
1016.38,3.9200000000000728, But as soon as Python during execution hits one return
1020.3000000000001,4.159999999999968," statement, it immediately ends the function, takes that return"
1024.46,3.160000000000082," value, and pops it back to whoever called it."
1027.6200000000001,4.839999999999918, So it's not going to run more than one return statement.
1032.46,2.9200000000000728," Print on the other hand, you can run as many print statements"
1035.38,1.7999999999999545, as you'd like inside the program.
1037.18,4.119999999999891, And they can all be hit and they can all generate some sort
1041.3,1.0, of output to the console.
1044.46,7.199999999999818, So the return statement has a value associated with it.
1051.6599999999999,4.560000000000173," So return 5, return, we had remainder equal equals 0, whatever."
1056.22,2.839999999999918, There's the associated value with that return statement.
1059.06,2.759999999999991, That value is what gets passed back to whoever
1061.82,1.759999999999991, called the function.
1063.58,2.119999999999891, The print statement also you can think of it
1065.6999999999998,2.0800000000001546, as having a value associated with it.
1067.78,3.240000000000009, That's the thing that gets put out to the console.
1071.02,3.240000000000009, But that value associated with the print statement
1074.26,2.8799999999998818, is just something that's outputted to the console.
1077.1399999999999,2.880000000000109, It's not being passed around through the program at all.
1080.02,1.1600000000000819, It's just kind of static.
1081.18,2.119999999999891, It gets put to the console and then that's it.
1083.3,3.7200000000000273, Nobody else can really use that value unless it's a variable.
1087.02,3.5599999999999454, And then you're just using a regular variable.
1090.58,3.3200000000001637," The last thing I want to show you, this is kind of cool."
1093.9,5.399999999999864," So if we have a print statement, just in here,"
1099.3,4.279999999999973," and we run it, obviously that prints that to the console."
1103.58,2.400000000000091, But what is this print?
1105.98,1.5199999999999818, It's a function.
1107.5,2.8799999999998818, It has all the telltale signs of a function.
1110.3799999999999,2.6000000000001364, The name is print.
1112.98,1.4399999999998272, The parentheses are there.
1114.4199999999998,4.120000000000118, And I'm giving it 1 parameter 5.
1118.54,6.519999999999982," So if I print the return of the print function,"
1125.06,3.2000000000000455," so if I wrap my print function in another print function,"
1128.26,1.5199999999999818, what do you think this is going to output?
1142.26,1.759999999999991, It outputs none.
1144.02,3.3199999999999363, So the first 5 is due to this.
1147.34,2.0800000000001546, This shows up on the console.
1149.42,3.5599999999999454," But print being a function, it doesn't actually return anything."
1152.98,1.2799999999999727, It does something useful.
1154.26,4.519999999999982," Like, take whatever you want and show it on the console."
1158.78,3.3600000000001273, But it doesn't return anything back to whoever called it.
1162.14,4.319999999999936," And so if I wrap my print function around another print function,"
1166.46,4.319999999999936," I'm basically printing the return of the print function, which is not."
1170.78,3.6400000000001, So that's where the second none comes in.
1174.42,4.759999999999991," So thought of another way, you can make a variable a equals print 5."
1179.18,2.240000000000009," And if I print a, basically we're"
1181.42,3.839999999999918, saying the return of that first print function is just none.
1197.74,3.4400000000000546, So I'm going to have you work on this code for a little bit.
1201.18,3.759999999999991," Nothing to write, but there is something to fix."
1204.94,2.480000000000018, So here's a function called is triangular.
1207.42,2.6800000000000637," It takes in 1 parameter and it's a number,"
1210.1,2.3599999999999, an integer greater than 0.
1212.4599999999998,5.2800000000002, I want this function to return true if n is triangular and false otherwise.
1217.74,7.679999999999836, So triangular just means it's a whole number such that it's equal to 1 plus 2 plus 3 plus
1225.4199999999998,2.560000000000173, some summation like that.
1227.98,6.599999999999909," So 1 is triangular, 3 is triangular, 6 is triangular, and so on and so on."
1234.6599999999999,3.400000000000091, So take a look at this code.
1238.06,5.839999999999918, It's online around 49-ish.
1243.8999999999999,4.6400000000001," So start by running it, seeing what you get."
1248.54,1.9600000000000364, And I'll give you about a minute or so
1250.5,1.759999999999991, to see if you can try to fix it.
1252.26,2.0399999999999636," OK, so make sure it runs with all these test cases here."
1258.34,2.2799999999999727," OK, what's the first thing you should do"
1260.62,4.240000000000009, when you're asked to fix some code that's buggy?
1264.86,0.5199999999999818, Yes?
1265.3799999999999,2.240000000000009," If you like to put more pictures here,"
1267.62,1.6800000000000637, see if I can see that.
1269.3,5.639999999999873," We can do that, but first let's run it with something, right?"
1274.9399999999998,1.9200000000000728, So let's run it with the first one.
1276.86,2.400000000000091, Print is triangular for.
1279.26,2.479999999999791, So we know the answer should be false.
1281.7399999999998,4.080000000000155," I mean, I told you so that's good."
1285.82,4.559999999999945," Yes, it does give me false, which is good."
1290.38,4.440000000000055, But it also prints out a none.
1294.8200000000002,3.0399999999999636, What does that mean for us?
1297.8600000000001,0.5199999999999818, Yes?
1298.38,1.6400000000001, There's no actual answer.
1300.0200000000002,4.759999999999991, I just want to put it in the column.
1304.7800000000002,1.5199999999999818," Yeah, exactly, perfect."
1306.3000000000002,2.199999999999818," So there's no actual return statement, right?"
1308.5,2.6400000000001," Like I mentioned with this, even example,"
1311.14,4.839999999999918," if you're seeing some nuns show up in places, check your returns."
1315.98,2.519999999999982, So is this function actually returning something?
1318.5,2.5599999999999454," No, it's just printing the result."
1321.06,3.6000000000001364," So it's printing the right thing in this case, right?"
1324.66,6.199999999999818, So let's start by changing the prints to returns.
1330.86,0.8400000000001455, Yeah.
1331.7,3.8799999999998818, I know that it says true and men false.
1335.58,0.7599999999999909, For this one?
1336.34,0.5199999999999818, Yeah.
1339.34,1.759999999999991," Oh, remember, I think I just read it."
1341.1,1.040000000000191, It's going to be so good.
1342.14,1.7999999999999545, OK.
1343.94,2.9600000000000364," All right, let's run it."
1346.9,0.6799999999998363, Perfect.
1347.58,0.6800000000000637, Yeah.
1348.26,1.6400000000001, So that seems to have fixed it.
1352.94,0.9199999999998454, What should we do next?
1362.9,0.599999999999909, Yes?
1363.5,2.160000000000082, Check the rest of the prints statements.
1365.66,0.6799999999998363, It doesn't work.
1366.34,0.9600000000000364, It doesn't work.
1367.3,0.9600000000000364," Yes, exactly."
1368.26,2.0399999999999636, Let's check the rest of the prints statements.
1370.3,3.0399999999999636, So the second one is triangular.
1373.34,1.7200000000000273, So that prints true.
1375.06,5.759999999999991," And last one, as you mentioned, is going to fail on us."
1380.82,3.1200000000001182," It prints false, but one is triangular, right?"
1383.94,1.959999999999809, Because one is just the sum of one.
1385.8999999999999,2.7200000000000273, So do you know what a fix could be?
1388.62,2.0800000000001546, The range is equal to n plus 1.
1390.7,0.9199999999998454," Yeah, exactly."
1391.62,1.5599999999999454, So you've spotted it.
1393.1799999999998,2.2000000000000455, The range should be n plus 1.
1395.3799999999999,3.7999999999999545," If you didn't spot that right away, as I think somebody"
1399.1799999999998,1.8400000000001455," mentioned there, the first thing we should do"
1401.02,1.8399999999999181, is just start putting some prints statements.
1402.86,3.240000000000009, And inside the loop is a great place to put a print statement.
1406.1,4.2000000000000455, We can see what thing we're iterating over.
1410.3,3.2799999999999727," And so if this was still n, and we didn't manage to fix it,"
1413.58,4.639999999999873," and we run it, we see that we've iterated when i is 0, right?"
1418.2199999999998,1.240000000000009, Right here.
1419.4599999999998,3.6000000000001364, And we never actually hit one.
1423.06,4.2000000000000455," So the fix for that is make sure we go up to n, including n."
1427.26,3.7999999999999545," And now if we run it, and remove this print statement,"
1431.06,2.9200000000000728," because it might be a little confusing,"
1433.98,3.240000000000009, that now gives me the correct answer.
1437.22,3.599999999999909, Last step should probably be to run the other two cases again.
1440.82,4.079999999999927," Just in case my fix broke something else, and it didn't."
1444.8999999999999,1.4400000000000546, The other two cases are still the same.
1449.34,1.6000000000001364, Questions about this code?
1450.94,1.3599999999999, Does it make sense?
1452.3,11.599999999999909," OK, so now last lecture I mentioned that once we write functions,"
1463.8999999999999,3.3600000000001273, it's really easy to include these functions in larger pieces of code.
1467.26,4.1599999999998545, And it makes those larger pieces of code very nicely readable.
1471.4199999999998,3.800000000000182, So let's try to do the same with a slightly more complex example.
1475.22,5.399999999999864," Let's try to take our bisection root code, right?"
1480.62,1.4400000000000546, And make it into a function.
1482.06,2.519999999999982, And then there's going to be an exercise in a couple slides
1484.58,2.880000000000109, where you get to use this function.
1487.46,5.879999999999882, So the inside of this function here is basically
1493.34,3.2799999999999727, what we had like three lectures ago.
1496.62,2.6800000000000637, It's just the bisection spare root code.
1499.3,4.119999999999891, The only thing I've done is I've wrapped it around a function definition.
1503.4199999999998,4.080000000000155," So df, I gave it a name, bisection root is a pretty nice name."
1507.5,2.839999999999918, And figured out what input this function should take.
1510.34,1.5199999999999818, So the input should be the x.
1511.86,4.120000000000118, I would like to approximate the square root of.
1515.98,3.6399999999998727, One thing I didn't do is put a doc string on this.
1519.62,2.3199999999999363, So that's my bad.
1521.9399999999998,4.600000000000136, But the doc string would say x is a positive integer greater than 1
1526.54,4.039999999999964, and returns the approximation to the square root of x or something like that.
1533.54,4.279999999999973, So here we're hard coding epsilon to be 0.01.
1537.82,2.519999999999982," We've got our low and high end points, right?"
1540.34,2.0799999999999272, Just remembering what the bisection root does.
1542.4199999999998,2.6400000000001, And we're starting out with a guess that's
1545.06,3.119999999999891, right in between the low and high.
1548.1799999999998,4.240000000000009, The while loop here is going to do the work for us.
1552.4199999999998,5.600000000000136," So the while loop condition is while the difference, the absolute value,"
1558.02,0.2400000000000091, right?
1558.26,3.9199999999998454, The difference between our guess squared and the actual x.
1562.1799999999998,2.3200000000001637, We're trying to find the square root of is bigger than epsilon.
1564.5,3.0799999999999272," So while we're still farther away than epsilon,"
1567.58,2.480000000000018, we have more guesses to make.
1570.06,4.440000000000055," The way we make the guesses is by updating the low end point or the high end point,"
1574.5,2.7200000000000273, depending on whether our guess was too low or too high.
1577.22,2.1599999999998545," This should be review, hopefully."
1579.3799999999999,3.6000000000001364," And then after we've decided on which end point to update,"
1582.98,4.919999999999845, we update our new guess to be whatever high plus low is divided by 2 again.
1587.8999999999999,6.080000000000155," So the midpoint of those where either high or low would have just changed,"
1593.98,1.599999999999909, because of this if else.
1595.58,2.480000000000018," And this loop will just keep going over and over and over again,"
1598.06,3.9600000000000364, making better and better approximations until we come within plus or minus
1602.02,3.5599999999999454, epsilon of the squared of x.
1605.58,2.2799999999999727, Obex.
1607.86,6.279999999999973, The difference between this code and what we wrote a few lectures ago is this part
1614.1399999999999,1.240000000000009, down here.
1615.3799999999999,6.240000000000009," So a few lectures ago, we all we could do really was write a print statement"
1621.62,3.0399999999999636," where we took our guess that we ended up with, right?"
1624.66,8.0, And we printed it along with that guess is close to the root of our original x.
1632.66,2.2799999999999727," But instead, since we're writing a function,"
1634.94,2.9600000000000364," I would like to take the result, right?"
1637.9,3.0, My approximation to x and return it.
1640.9,5.3599999999999," So somebody can call this function many, many, many times with different values of x"
1646.26,5.240000000000009, and figure out a bunch of different approximations for all of these different x's.
1651.5,3.6400000000001," So here I have the function calls, right?"
1655.14,4.1599999999998545, So I've got bisection root with 4 and bisection root with 123.
1659.3,2.8400000000001455, And then I can just print the results of these.
1662.14,4.079999999999927, So here is the bisection root function.
1666.22,5.039999999999964, I've got my printout commented out because I don't actually need it.
1671.26,3.7999999999999545," The rest of the code will do something useful with the approximations, right?"
1675.06,4.559999999999945," So in this case, bisection root of 4 was, gave me a 2.0."
1679.62,8.519999999999982, So that's the approximation and the bisection root of 123 was approximated to 11.09.
1688.1399999999999,3.1200000000001182, OK.
1691.26,5.399999999999864," So what I would like you to do, and this is going to be a little bit involved code,"
1696.6599999999999,5.120000000000118," it'll require some thinking, is to write a function called count the numbers"
1701.78,6.279999999999973, with the square root close to n plus or minus epsilon.
1708.06,3.759999999999991," And I'll help you out by drawing something on the board,"
1711.82,3.4400000000000546, but I would like you to do the code for it.
1715.26,5.919999999999845," So the idea here is that you have some n that's given as an input,"
1721.1799999999998,2.7600000000002183, and you have an epsilon that's also given as an input.
1723.94,8.599999999999909, What you'd like to find out is how many whole numbers have their square root
1732.54,3.3599999999999, within plus or minus epsilon of n.
1735.9,5.440000000000055, So this is kind of hard to wrap your mind around without actually drawing a picture.
1741.3400000000001,3.3199999999999363," So this is also something you should try to do in quiz situations,"
1744.66,1.5599999999999454," p-sets, things like that."
1746.22,1.240000000000009, Don't code right away.
1747.46,3.9600000000000364," Try to draw a picture, kind of depicting what we're asking for here."
1751.42,4.360000000000127," So here, we'll start with a line."
1755.7800000000002,5.079999999999927, This is our number line because we're doing the square root.
1760.8600000000001,4.0, We want to know how many integers have a square root with an epsilon of n.
1764.86,4.960000000000036, So let's start with an n.
1769.82,3.599999999999909, And we have something plus or minus epsilon.
1773.4199999999998,6.559999999999945," So this is epsilon, and this is also epsilon."
1779.9799999999998,5.960000000000036," In the end, we want to know how many integers have a square root,"
1785.9399999999998,6.0," square root of i, so actually I don't know if this square root of i is equal"
1791.94,3.400000000000091, to somewhere in this range.
